micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
36959350,-92.77,987.30,157.23,56.61,5.94,66.21,5.55,27.75,66.15,
36979359,-39.06,974.12,168.95,68.60,-9.39,42.11,3.75,28.50,65.55,
36999367,-7.32,965.82,161.13,82.75,-15.42,39.25,3.00,27.90,63.30,
37019374,299.32,1093.26,-190.92,103.04,-26.56,104.26,3.45,27.75,61.95,
37039385,53.22,884.28,80.08,61.74,-14.55,58.93,2.40,26.25,58.95,
37059390,21.97,1072.75,-90.82,47.48,-7.28,8.03,1.20,26.10,59.10,
37079398,-34.67,855.96,85.45,8.49,21.60,20.72,0.45,26.40,58.65,
37099410,21.00,1011.72,-91.80,18.37,17.27,4.53,1.05,24.00,61.35,
37119420,23.93,982.91,129.39,28.03,3.54,16.23,-0.60,24.45,58.20,
37139432,-11.72,999.02,64.94,28.82,-0.24,28.38,-0.60,25.95,58.20,
37159443,99.61,966.31,-79.59,2.53,46.95,43.01,0.00,25.95,55.80,
37179450,124.51,1012.21,-27.34,-1.25,38.55,23.62,-0.30,23.40,57.15,
37199461,105.47,971.68,-33.69,-9.08,25.45,23.13,-0.30,24.75,57.15,
37219469,79.59,1071.78,-335.45,3.88,9.48,3.51,-2.10,23.40,57.15,
37239477,94.73,976.56,-88.38,-56.61,68.47,32.29,-1.65,24.75,57.90,
37259485,104.98,1016.11,51.27,9.44,-9.48,13.54,-3.00,25.35,59.70,
37279497,112.79,1002.93,-26.37,11.86,-7.39,11.21,-2.70,25.20,57.15,
37299502,-42.48,948.73,451.17,13.42,-18.92,29.22,-1.80,26.10,57.30,
37319510,119.63,1041.50,-307.13,-0.31,-53.74,-55.47,-3.60,24.90,58.35,
37339520,203.61,997.07,-49.80,-57.10,-31.80,59.68,-1.80,24.60,57.75,
37359532,126.95,1008.79,-223.14,-83.44,75.15,36.49,-1.80,23.85,57.30,
37379537,-304.69,593.75,114.26,-79.11,120.15,12.27,-3.15,25.20,58.50,
37399548,45.90,1074.22,-146.00,-17.01,49.16,26.00,-3.75,25.50,59.55,
37419554,170.41,1060.06,83.98,75.73,-34.79,-5.68,-4.20,25.20,60.30,
37439560,113.28,951.66,213.87,66.29,23.77,-17.48,-5.10,24.30,60.15,
37459571,100.59,984.38,-436.04,53.66,57.56,-55.18,-3.60,25.35,56.70,
37479577,-21.00,831.05,-169.43,85.82,86.18,-49.39,-3.15,25.50,56.85,
37499589,-23.44,1117.68,-121.58,90.27,-25.86,-33.47,-3.75,22.95,55.50,
37519596,179.69,609.38,-362.79,130.41,-45.74,-148.85,-1.05,24.00,55.50,
37539606,-24.90,688.48,169.43,78.23,-154.70,-31.11,-2.25,22.80,53.85,
37559616,66.41,975.59,-382.81,69.88,-88.11,-25.95,-1.20,21.30,53.55,
37579624,91.80,1000.00,-176.76,-14.64,-42.12,68.52,0.30,20.40,50.25,
37599631,29.79,1142.58,-411.62,110.26,-49.24,8.92,1.05,20.40,50.55,
37619637,361.33,780.27,-17.09,196.99,-206.69,31.01,1.80,19.50,51.15,
37639647,14.16,598.63,-306.15,123.10,-91.33,4.84,2.25,18.45,48.30,
37659657,42.97,978.52,-365.23,110.69,14.11,-7.25,4.65,18.00,45.60,
37679664,-589.36,815.43,660.64,145.88,-25.71,-23.24,2.40,16.35,42.90,
37699675,-78.61,825.68,-600.59,146.26,22.73,-27.85,2.55,13.95,42.75,
37719687,-50.78,838.38,-326.17,110.63,22.63,-32.78,2.55,12.60,41.40,
37739696,-159.18,782.71,-727.54,58.12,15.07,-54.38,2.55,11.40,38.25,
37759706,-148.44,857.42,-279.30,72.27,66.12,-44.50,3.15,11.25,38.40,
37779718,-90.82,809.57,-508.30,-15.04,68.14,-41.22,1.80,10.35,38.25,
37799728,-137.70,856.45,-433.59,16.38,11.62,-24.21,1.20,8.85,37.20,
37819735,-143.07,845.21,-489.75,31.33,-9.76,-1.83,0.75,9.30,36.90,
37839740,26.37,812.99,-497.07,27.80,-30.76,20.31,0.00,10.50,36.00,
37859748,-131.84,832.03,-508.30,14.09,-43.50,26.41,-0.15,7.05,36.90,
37879759,-37.60,771.00,-651.37,-8.96,-25.28,32.78,0.60,8.40,35.25,
37899768,11.72,797.36,-492.19,-35.10,4.81,1.42,1.50,8.55,36.90,
37919774,-249.02,724.12,-778.81,-70.52,134.43,25.18,3.15,9.75,36.30,
37939782,112.30,815.43,-815.92,-135.10,162.31,-56.67,0.45,10.05,36.90,
37959788,26.86,990.72,-507.81,-116.81,54.67,-6.17,2.25,10.65,40.05,
37979793,-44.43,979.00,-383.79,-147.04,61.36,-12.46,-0.30,12.30,40.20,
37999803,-33.69,899.41,-346.19,-131.77,89.31,-11.16,-2.25,14.70,42.75,
38019808,-11.23,937.99,-250.98,-50.24,25.15,-33.79,-0.60,16.05,43.95,
38039816,-6.35,911.62,-285.16,-10.75,-34.67,-31.47,0.00,18.15,43.95,
38059827,-49.32,970.70,-278.81,14.87,-52.63,-31.86,0.30,16.05,44.70,
38079837,464.36,285.64,-450.68,59.82,-115.13,-111.76,1.50,17.70,43.50,
38099843,-156.74,901.86,-234.38,134.79,-232.00,-21.33,3.45,16.35,42.60,
38119848,-104.49,1031.25,-389.16,124.90,-107.91,-27.59,6.45,13.95,41.70,
38139857,0.98,968.26,-532.23,131.04,-46.44,-19.80,7.05,12.00,41.85,
38159868,-191.89,797.36,-590.82,188.17,-54.08,3.71,8.10,12.00,41.55,
38179874,-218.26,741.21,-540.04,157.05,-39.71,15.04,8.70,8.70,38.40,
38199879,-187.01,844.73,-398.93,120.58,-43.88,-10.08,9.60,6.75,37.50,
38219886,-224.12,861.82,-469.24,-43.10,-5.66,-13.69,9.90,5.85,35.70,
38239895,-259.28,788.09,-674.32,27.44,3.71,7.48,10.95,3.90,37.35,
38259904,-199.22,738.28,-509.28,-16.63,42.34,-16.85,9.15,5.10,37.05,
38279910,-122.07,742.19,-666.02,15.04,22.17,7.69,8.55,4.50,38.25,
38299916,-157.71,724.12,-445.80,28.11,-0.27,12.55,6.60,3.90,37.35,
38319921,-139.16,783.20,-671.88,-16.63,11.94,-23.82,7.95,4.20,36.15,
38339930,-150.39,687.01,-653.32,-12.14,0.95,3.02,9.15,2.55,37.35,
38359937,-341.80,678.22,-634.28,4.95,15.11,-31.11,9.90,3.90,36.75,
38379945,-202.64,749.51,-645.51,-14.49,20.03,-17.21,7.95,3.00,36.90,
38399952,-208.50,680.18,-542.48,-9.97,13.30,-1.22,9.00,4.50,36.45,
38419963,-169.43,721.68,-607.91,-16.90,13.56,-8.44,8.70,3.15,38.10,
38439975,-165.04,805.66,-687.99,-11.34,12.47,-4.81,6.45,4.20,39.00,
38459981,-218.26,828.12,-608.89,-15.74,17.10,-9.02,8.10,4.35,37.35,
38479990,-160.64,825.68,-579.10,-9.71,26.44,2.41,7.95,3.75,37.20,
38499995,-177.25,860.35,-516.60,-0.60,24.37,19.53,7.50,4.50,38.55,
38520006,-186.04,844.24,-533.20,1.31,26.79,10.15,7.50,4.80,37.20,
38540016,-193.36,814.94,-539.06,15.08,44.40,-4.03,7.35,3.60,38.10,
38560027,-51.76,752.44,-604.49,-4.17,42.34,16.34,6.15,4.50,36.90,
38580034,122.56,591.31,-1415.04,-48.69,153.94,-33.79,5.10,4.20,37.20,
38600041,-168.95,826.66,-818.36,60.34,368.98,23.89,2.70,4.35,37.05,
38620048,-450.20,1416.50,1342.77,-46.18,158.98,-16.81,0.00,6.45,37.80,
38640053,36.13,742.19,-478.52,-2.32,66.82,-1.63,-3.00,3.75,33.00,
38660063,119.63,963.87,-544.92,55.86,0.58,-8.75,-8.55,3.00,35.10,
38680073,61.52,723.63,-685.55,65.56,-15.33,-18.93,-6.60,2.10,33.60,
38700082,-61.04,747.07,-626.95,39.13,2.78,-5.57,-6.45,1.20,33.45,
38720087,-7.81,731.93,-645.51,34.21,-12.75,6.55,-5.70,1.95,33.45,
38740098,39.06,701.66,-671.39,7.69,-24.37,-10.08,-6.15,0.90,33.00,
38760106,31.74,702.64,-692.38,17.89,-57.45,11.30,-5.25,-1.05,33.60,
38780113,-13.18,680.66,-417.48,0.85,-66.99,28.49,-6.30,-1.05,32.55,
38800121,52.73,733.40,-579.10,-34.20,-66.14,10.20,-4.50,-1.80,31.80,
38820128,22.46,729.00,-513.67,-72.53,-35.63,1.34,-3.30,-0.45,32.70,
38840135,-22.46,691.41,-626.95,-74.29,-29.63,-5.18,-3.45,1.05,32.25,
38860144,-123.54,727.05,-836.91,-77.30,-70.15,-31.40,-4.05,1.95,32.40,
38880151,-126.46,899.41,-398.44,-104.61,-96.79,14.26,-1.80,3.75,33.45,
38900162,-55.66,613.77,232.42,-114.70,-151.13,5.19,-0.75,4.20,36.45,
38920170,-477.54,779.30,-458.01,-255.33,-500.27,-62.70,2.25,7.35,36.15,
38940177,176.76,609.86,-1636.23,-143.79,-500.27,309.21,8.70,10.20,39.45,
38960182,-436.04,898.93,-1447.27,213.05,58.18,126.37,15.00,12.15,43.80,
38980187,482.91,1514.65,3466.80,-155.71,266.47,-39.89,15.30,12.90,43.50,
39000193,357.42,989.26,-1371.09,-3.59,98.15,-31.39,11.85,9.30,37.20,
39020203,-184.08,918.95,-548.83,34.20,114.08,2.89,11.25,10.20,37.80,
39040211,-23.93,770.02,-516.60,41.76,163.18,-3.25,7.95,8.85,36.15,
39060219,-139.65,850.10,-440.43,56.96,115.31,-6.72,7.05,8.40,35.25,
39080225,-116.70,781.25,-545.41,44.93,39.77,-25.34,4.95,8.70,34.95,
39100235,-107.42,811.04,-641.60,-3.18,-8.09,-20.00,5.10,7.80,35.10,
39120245,-61.52,805.66,-748.05,-4.95,0.34,-17.79,4.95,7.95,34.65,
39140254,-296.88,874.02,-656.25,-24.41,8.37,-34.18,4.50,7.95,35.25,
39160260,135.74,798.83,-327.15,-32.98,21.37,-21.45,5.10,7.05,35.85,
39180270,-83.01,811.04,-536.13,11.54,-54.32,-14.98,5.10,7.05,36.90,
39200279,-168.95,916.50,-530.76,-4.15,-23.92,-64.52,6.30,8.10,36.15,
39220290,-91.31,738.77,-693.85,-21.83,-46.47,0.76,7.35,6.90,35.25,
39240295,-236.33,806.15,-395.51,-42.50,-78.93,4.27,7.20,8.85,33.75,
39260300,76.66,1026.37,-723.63,-329.65,28.24,39.65,8.25,8.85,34.80,
39280306,-228.03,731.45,-250.00,129.69,-301.50,3.91,7.95,14.40,38.25,
39300318,-129.88,903.81,-414.06,-24.52,-48.72,8.72,9.30,12.90,37.20,
39320327,-286.13,893.07,-479.98,-12.95,-6.85,11.63,9.90,11.70,40.50,
39340335,-149.90,708.01,-450.68,-36.50,33.16,0.08,9.60,12.60,37.95,
39360347,-201.17,788.57,-394.53,-43.16,55.71,-8.79,10.50,12.75,39.45,
39380361,-184.57,945.31,-386.72,-73.62,89.07,13.82,10.05,14.70,38.55,
39400369,-189.45,1030.76,-419.92,-48.15,-64.38,3.86,8.55,15.15,39.00,
39420382,-128.91,1067.38,-415.53,-65.27,-67.47,-13.01,9.00,16.50,40.35,
39440397,-213.38,904.30,-273.44,-45.50,2.84,24.00,10.65,16.95,41.40,
39460408,-144.04,937.50,-246.09,-36.46,13.76,-7.98,8.70,16.80,41.55,
39480413,-110.35,964.36,-324.22,-38.46,26.50,8.78,7.20,18.00,43.05,
39500423,-139.16,965.82,-267.09,-33.18,26.76,15.18,9.00,19.50,41.40,
39520436,-144.04,973.14,-141.11,-52.95,34.31,16.53,9.45,18.15,42.60,
39540452,-191.41,977.54,-243.65,-51.10,-4.20,20.27,7.20,19.50,42.45,
39560464,-147.95,889.65,-264.16,-50.24,-20.09,19.01,7.35,22.20,42.30,
39580479,-81.05,886.23,-105.96,-66.82,-43.91,16.61,8.25,22.05,44.55,
39600488,-82.52,933.59,-127.93,-37.40,-16.34,-15.63,8.25,22.35,44.85,
39620500,-99.61,959.47,-232.42,-81.47,5.56,12.50,6.60,22.20,46.35,
39640514,-147.46,949.22,4.39,-76.18,11.40,13.31,7.65,23.70,48.15,
39660522,-160.16,957.52,-144.53,-29.04,19.69,25.71,6.15,24.90,46.95,
39680537,-133.79,995.12,-83.50,11.48,1.11,30.82,6.60,25.50,47.40,
39702376,-104.00,970.21,-163.09,36.82,4.69,41.86,2.25,23.10,51.45,
39722391,-107.42,921.88,-169.43,27.91,2.21,37.18,4.05,25.35,48.30,
39742405,-118.65,949.71,-62.01,25.76,-23.36,16.43,5.25,25.95,46.35,
39762417,25.39,944.34,-292.97,26.29,-11.79,10.96,5.55,24.00,46.05,
39782428,-5.86,1043.95,-192.38,12.85,-16.31,-21.89,5.10,23.85,47.55,
39802439,-1.95,1035.64,-138.18,-9.82,29.68,-13.24,5.10,23.85,44.10,
39822447,29.30,1109.86,-250.98,-21.80,105.95,83.53,4.20,24.00,45.30,
39842457,-115.72,1002.44,-102.54,-31.98,67.30,19.47,4.65,25.65,45.60,
39862469,-37.11,987.79,-119.63,-31.31,78.50,22.24,3.30,24.30,45.15,
39882482,-48.34,996.58,-159.67,-19.05,46.24,-50.11,3.15,25.20,45.30,
39902497,-70.31,990.23,-72.75,-32.60,19.07,-35.92,1.20,25.35,46.20,
39922510,-112.79,1005.37,-77.64,-53.69,-25.01,-62.63,1.65,25.95,46.80,
39942525,-145.51,1036.13,-79.10,-6.15,-67.88,-36.52,1.20,24.60,48.60,
39962535,-187.01,948.24,-51.27,-24.85,-0.37,-9.82,5.70,26.40,47.55,
39982542,-209.96,898.93,-16.11,8.84,-9.01,4.26,4.95,27.30,49.95,
40002554,-130.37,927.25,-135.74,24.34,-18.35,65.44,5.25,28.05,48.45,
40022561,9.77,966.31,-41.50,22.09,25.42,5.88,5.25,26.25,49.50,
40042570,247.56,1152.34,-543.46,-23.33,-5.25,52.00,4.05,27.90,48.60,
40062586,48.83,1099.61,97.17,-32.63,27.31,69.10,3.45,28.05,47.40,
40082597,-26.86,976.07,-1.46,2.76,0.35,28.79,3.00,27.15,50.10,
40102610,5.86,978.03,-36.62,3.07,-4.84,5.16,0.75,27.60,49.65,
40122618,-1.46,1009.28,-67.87,-4.60,-5.47,-2.70,1.80,28.65,48.60,
40142631,-9.28,986.82,-58.11,-14.40,3.59,6.26,2.55,26.85,50.10,
40162636,-41.50,975.59,-12.70,-29.60,19.91,-12.14,0.60,26.55,49.20,
40182641,-8.79,1014.16,-56.64,-24.66,11.68,10.17,1.35,27.30,48.90,
40202651,26.86,1007.81,17.09,-48.41,-44.03,81.51,-2.10,26.55,51.90,
40222663,-5.37,989.26,26.37,-1.22,-8.78,5.07,-1.05,24.00,54.45,
40242671,-6.35,982.42,-5.37,-1.92,-28.24,40.69,-0.45,28.20,53.10,
40262677,-18.07,989.26,7.81,0.29,-23.83,-2.20,1.20,28.65,51.15,
40282686,-47.36,964.36,21.48,-6.78,-18.17,-12.79,0.75,28.65,50.70,
40302690,-34.18,951.17,-7.81,-8.46,-24.53,-21.04,1.50,29.40,51.45,
40322696,-62.50,977.54,21.97,-0.58,-17.36,-6.82,2.25,28.65,51.45,
40342707,-21.97,989.26,-32.71,2.17,-2.81,4.08,2.40,28.80,50.85,
40362712,-15.62,984.38,-14.16,15.48,15.27,19.16,2.25,28.65,52.20,
40382723,25.88,985.84,32.23,38.29,3.50,82.05,0.15,28.20,52.20,
40402733,3.42,938.96,-102.05,16.43,1.51,0.41,2.10,28.05,50.55,
40422738,13.18,1060.55,-18.07,9.76,6.50,-16.78,3.60,28.65,49.65,
40442747,211.91,1358.40,-115.23,145.22,-16.70,-38.21,2.10,27.30,49.50,
40462754,-108.89,1269.53,88.38,78.98,-8.50,81.73,3.00,27.15,49.65,
40482761,69.34,967.77,288.09,83.82,-22.95,-3.74,-1.35,25.95,48.45,
40502772,65.43,1045.41,156.25,54.40,-20.56,11.18,-0.15,24.30,45.90,
40522781,59.08,1030.76,-232.42,5.21,-16.20,25.36,-0.45,24.90,46.20,
40542790,-327.15,1106.93,135.74,-3.02,4.47,-22.05,2.10,27.00,43.65,
40562800,-16.60,1141.60,-174.80,-30.64,20.56,12.93,3.15,26.55,43.35,
40582807,41.50,1059.57,-140.14,3.69,37.27,-10.55,0.00,27.75,42.90,
40602815,101.07,913.09,-145.02,-8.23,38.35,45.48,0.00,25.50,42.90,
40622827,-120.61,1000.98,-121.58,-30.85,25.02,18.64,-1.35,27.75,41.85,
40642833,61.04,861.82,-45.90,-30.29,37.10,0.64,-1.50,26.85,43.05,
40662841,110.35,1029.79,-35.64,-22.29,12.00,-3.48,-1.65,26.55,43.65,
40682847,67.38,934.57,45.90,-27.07,11.85,-16.03,-3.15,27.00,46.05,
40702854,10.74,1086.91,-11.72,6.96,14.02,-39.89,-3.00,26.85,46.65,
40722863,50.29,970.21,-100.59,14.46,-2.43,-2.81,-3.75,27.30,46.05,
40742869,54.69,908.20,-181.64,24.06,-20.96,-34.27,-0.60,29.25,44.40,
40762872,16.60,1034.67,-67.87,22.41,-1.02,0.85,-1.65,27.00,43.95,
40782878,67.87,958.01,-187.50,8.05,0.12,-22.20,-0.30,26.25,43.95,
40802888,-30.76,976.56,-124.02,10.85,-2.20,-13.79,-0.75,26.85,44.55,
40822894,-18.55,964.36,-146.97,8.18,-13.04,-22.24,-1.50,27.90,45.15,
40842902,-101.07,976.07,-89.36,1.92,-16.21,-22.50,-0.45,24.60,44.10,
40862912,8.30,978.52,-142.09,3.94,-3.59,1.28,-0.60,26.55,42.90,
40882920,28.32,1000.00,-140.62,7.16,-1.07,2.08,0.45,26.40,43.80,
40902925,-29.79,1014.16,-117.19,9.45,-0.82,8.32,-0.45,24.60,42.75,
40922933,-48.34,1009.28,-100.10,-3.94,-15.42,25.95,-0.30,26.55,45.00,
40942944,-19.53,978.03,-165.04,-6.75,-17.92,18.89,0.15,25.35,44.85,
40962955,-13.67,983.89,-212.40,-7.11,-23.79,37.02,-0.30,25.95,45.30,
40982962,28.32,955.57,-137.21,-12.61,-1.69,35.13,-1.65,24.75,45.30,
41002971,8.79,873.05,-44.43,-0.44,-23.08,52.52,-2.70,24.45,47.10,
41022979,7.32,784.67,-103.03,15.77,-25.62,49.57,-1.65,25.50,45.75,
41042989,-17.58,831.54,189.45,35.51,-18.98,69.89,-3.15,24.75,45.00,
41062995,122.56,1000.49,-181.15,19.80,-4.56,27.47,-5.25,24.75,46.05,
41083008,102.54,1098.14,-243.16,37.76,1.13,18.72,-3.30,24.30,43.50,
41103022,-5.37,1046.88,-219.73,24.43,19.69,64.06,-2.10,25.20,41.25,
41123031,120.61,948.73,-223.14,21.98,25.71,48.50,-6.15,24.30,43.50,
41143036,192.87,986.82,-235.84,-1.37,14.43,20.56,-6.60,24.45,42.30,
41163052,133.79,972.17,-215.33,-13.42,17.54,27.77,-6.45,23.10,41.70,
41183058,139.65,942.38,-190.43,-14.14,37.16,35.73,-7.05,25.50,41.85,
41203069,131.84,989.75,-89.84,-17.77,24.52,39.28,-7.65,25.20,42.30,
41223081,221.19,972.66,-145.02,-24.90,44.06,51.10,-10.35,21.75,44.55,
41243086,154.79,790.04,-198.73,-34.79,23.15,15.66,-12.60,22.95,46.80,
41263094,224.61,953.61,-125.98,-16.06,2.17,-7.48,-13.05,22.20,46.80,
41283110,119.14,985.84,-48.83,12.89,-11.53,2.98,-12.60,22.65,47.85,
41303121,201.66,973.63,-61.04,-0.95,-12.24,9.83,-12.15,22.80,45.60,
41323132,215.33,929.69,-90.82,2.85,-26.09,18.73,-11.40,24.30,46.65,
41343142,177.25,947.27,-98.63,5.24,-20.67,25.62,-10.65,24.60,43.80,
41363153,227.54,972.17,-139.65,-8.99,-14.95,29.56,-11.10,23.55,45.15,
41383159,262.21,958.98,-131.84,-8.12,-4.82,22.98,-10.20,24.45,46.05,
41403171,291.50,880.86,-145.51,-12.53,-7.50,13.83,-10.95,24.45,42.90,
41423182,319.34,930.18,-179.69,-21.40,18.92,-12.96,-11.40,22.05,46.20,
41443188,248.05,951.66,-79.59,19.77,46.73,-12.40,-12.00,23.40,45.00,
41463199,279.79,941.41,-46.39,4.61,8.93,-33.45,-12.90,24.90,47.55,
41483206,244.63,1014.16,-141.11,19.48,-8.44,-59.13,-11.40,23.85,45.60,
41503222,178.22,952.64,-125.00,20.72,-13.27,-54.34,-11.55,24.45,45.30,
41523233,182.62,967.77,-123.54,3.65,-11.85,-57.62,-10.05,24.60,45.15,
41545732,165.04,1022.46,-6.35,20.38,-44.52,-46.64,-10.65,22.80,46.65,
41565740,92.77,979.49,-56.64,37.83,-65.24,-14.56,-9.00,24.90,45.15,
41585748,223.63,933.11,-334.47,6.95,-2.47,7.68,-6.60,24.75,42.90,
41605753,199.71,979.98,-111.33,19.77,-19.11,-16.70,-5.55,25.50,42.30,
41625758,88.87,930.18,-155.27,4.60,-4.67,-43.08,-6.45,22.05,43.50,
41645768,213.38,1182.62,-317.38,1.36,-0.17,-39.95,-5.55,25.20,41.25,
41665777,144.04,1020.51,-155.76,-2.61,1.57,-19.40,-8.10,22.65,45.00,
41685782,121.58,1013.67,-175.78,-2.73,3.50,-13.85,-6.60,22.95,45.75,
41705792,92.29,976.07,-181.64,2.12,0.46,-22.11,-7.50,23.85,44.85,
41725798,94.24,1091.80,-89.36,-1.01,1.80,-9.39,-5.25,24.45,43.35,
41745807,90.82,908.69,-241.70,-96.55,40.79,142.38,-6.45,23.85,44.85,
41765812,91.80,1124.51,-248.54,-9.25,24.95,-27.59,-6.15,24.60,42.45,
41785821,44.92,956.54,-106.45,-21.73,18.15,27.07,-4.95,25.95,41.55,
41805829,90.33,926.27,-81.54,-0.32,9.80,-0.27,-5.10,26.10,41.40,
41825837,118.16,1136.23,-106.45,26.78,8.43,10.75,-5.25,26.25,43.35,
41845843,106.93,943.36,-146.00,8.41,-3.56,17.30,-4.35,26.85,41.40,
41865851,151.86,939.45,-149.41,9.56,-2.29,-9.56,-6.00,25.20,42.90,
41885861,16.11,977.54,-129.88,-8.78,-13.77,-1.15,-4.05,24.60,41.10,
41905871,27.83,977.05,-143.55,19.11,-25.19,-5.77,-4.50,25.20,40.80,
41925881,43.95,968.26,-271.00,8.12,-17.28,2.58,-5.55,24.45,41.55,
41945888,-14.16,687.50,-89.84,-12.73,-16.52,8.49,-4.35,24.60,42.75,
41965898,87.89,1012.21,-201.17,-29.80,11.54,13.79,-4.50,25.50,42.30,
41985904,133.79,812.01,-243.16,-46.87,9.45,22.52,-4.05,24.90,42.45,
42005912,193.36,1504.88,-580.57,76.27,-22.56,-113.48,-6.00,24.00,43.65,
42025917,-603.03,-555.66,-594.24,-11.51,-17.88,20.84,-7.95,24.60,44.10,
42045928,329.10,1533.69,-1240.72,-8.70,12.41,54.38,-5.55,24.00,41.25,
42065938,223.63,1155.27,111.33,51.92,-1.19,48.96,-5.70,26.40,42.45,
42085945,153.32,1080.57,-85.94,9.30,-0.52,5.40,-6.90,24.60,42.75,
42105951,163.09,1145.51,-139.16,-1.50,6.14,-0.15,-5.55,25.50,40.20,
42125959,146.97,1031.74,-183.11,0.69,8.27,2.26,-6.60,26.25,42.30,
42145967,129.39,922.36,-135.25,31.04,-7.34,2.85,-6.45,25.65,40.35,
42165974,24.41,786.13,-119.14,-17.31,21.53,13.85,-6.90,25.35,41.40,
42185979,41.50,1087.89,-333.50,-38.87,-7.31,-22.63,-8.40,24.75,42.90,
42205994,102.54,759.77,-89.84,-20.79,-2.56,17.89,-4.95,26.25,42.60,
42226005,-360.35,897.95,-286.13,31.66,-37.50,-5.15,-4.95,27.75,40.80,
42246016,181.15,1011.23,-139.16,25.10,-0.40,11.54,-5.70,28.95,42.45,
42266032,291.02,954.10,-197.27,14.14,7.56,-1.16,-6.30,26.25,42.60,
42286048,130.86,941.89,-108.89,-2.20,17.34,-1.31,-4.20,27.00,41.25,
42306063,-12.21,972.66,-229.98,5.11,0.63,-31.25,-6.60,26.25,42.30,
42326071,52.25,927.25,-322.27,-106.24,37.16,98.93,-4.50,27.00,40.20,
42346084,129.88,893.55,-193.36,0.09,-4.17,27.39,-4.95,27.30,41.25,
42366092,166.50,934.57,-94.24,1.60,-2.18,-0.55,-4.50,26.55,40.50,
42386097,146.48,963.87,-135.25,5.33,-4.52,-14.63,-4.65,27.15,40.35,
42406102,85.94,1023.44,-207.52,7.40,-13.97,-9.85,-3.75,26.25,40.20,
42426107,107.91,992.19,-206.54,-6.11,-17.39,-3.60,-3.60,28.20,40.05,
42446119,139.65,989.75,-107.91,-15.69,-8.92,-8.69,-4.20,26.55,40.20,
42466131,339.36,1666.02,-108.89,25.91,-15.54,-6.98,-7.50,26.10,44.55,
42486137,153.32,1162.60,-216.80,-2.69,-22.87,-12.26,-4.65,27.60,42.75,
42506152,46.39,965.33,-32.23,19.91,-62.95,1.89,-2.55,27.60,38.25,
42526165,-53.22,592.77,38.09,24.38,-35.98,-9.45,-1.05,28.50,39.15,
42546175,338.38,1114.26,-461.91,15.63,-28.12,29.18,-2.70,28.80,36.00,
42566179,1.95,1374.02,-220.21,-1.34,-1.57,17.27,-1.65,28.50,36.75,
42586188,111.82,833.01,-48.83,-38.85,1.74,41.54,-1.80,30.45,34.80,
42606200,-99.61,653.32,-6.35,31.15,-148.98,-163.59,-0.45,30.15,35.85,
42626206,111.33,2115.23,-661.13,4.40,-4.29,60.95,-1.50,32.25,35.10,
42646216,75.20,1033.69,-146.00,-13.28,-6.02,6.20,-1.50,33.45,35.85,
42666221,146.48,1121.58,-173.83,-10.79,-1.44,5.45,-1.80,33.45,36.15,
42686236,157.71,1102.05,-163.09,-21.54,-1.91,-2.27,-0.30,33.00,35.10,
42708778,114.26,948.73,-137.21,-4.69,6.49,-15.25,-0.45,33.00,38.25,
42728787,146.00,896.48,-157.23,-0.06,12.31,1.65,-0.60,33.60,35.25,
42748797,85.94,940.43,-112.30,31.76,28.67,-17.33,-3.00,33.45,36.90,
42768808,41.02,1014.16,164.55,30.84,3.27,15.73,-2.70,33.60,36.30,
42788815,58.11,740.23,-107.91,14.37,13.01,-4.78,0.45,33.75,33.75,
42808824,56.64,839.84,-142.58,18.69,16.73,-8.02,0.45,32.25,34.05,
42828832,60.06,861.33,-121.58,20.56,-1.88,-3.89,-0.30,33.15,33.60,
42848844,53.71,936.04,-159.18,44.81,-6.72,-5.39,-1.20,32.70,33.45,
42868854,63.48,948.24,-271.48,17.86,-5.85,24.58,-0.75,31.95,31.95,
42888863,135.74,975.10,-227.54,1.59,-11.02,18.79,0.00,31.80,33.30,
42908878,126.95,960.94,-229.49,-11.01,-12.73,-0.15,-3.45,31.80,34.65,
42928885,70.80,954.10,-162.60,-15.71,-25.60,-11.92,0.15,31.50,32.40,
42948891,124.51,921.88,-188.48,-26.35,-23.89,-2.15,-1.35,31.35,32.85,
42968903,42.48,824.22,-47.36,-74.20,-38.84,139.83,-1.35,32.40,33.30,
42988914,52.73,842.77,-151.37,-15.22,14.93,-42.84,-1.20,34.50,34.80,
43008926,99.61,1017.58,-162.60,35.56,8.58,-10.43,-0.60,33.90,34.65,
43028931,45.41,807.13,-127.93,-71.74,-21.45,73.54,0.00,34.35,33.60,
43048942,90.33,910.16,-249.51,-15.21,-19.48,63.19,-0.45,35.25,32.70,
43068951,106.45,1147.46,-161.62,0.93,-18.23,47.63,0.15,36.30,30.30,
43088959,79.10,973.14,-242.19,-9.82,-20.87,134.99,0.60,36.90,29.10,
43108970,120.61,1011.23,-293.46,-8.95,-9.63,21.94,0.75,36.00,28.20,
43128980,101.07,1119.63,-244.14,-3.69,-1.53,4.79,1.20,36.00,29.55,
43148993,114.75,1080.08,-222.17,-7.85,7.98,6.50,0.45,36.00,27.45,
43169005,104.98,1015.14,-193.85,-20.00,12.06,35.11,1.65,36.45,28.65,
43189011,116.70,942.38,-125.49,-14.49,25.39,13.89,-0.45,36.30,27.90,
