micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
7127771,127.44,980.47,-479.00,27.33,86.21,-60.23,-12.30,0.30,42.60,
7147781,123.54,815.92,-765.14,-1.10,97.21,-21.31,-11.10,4.20,40.65,
7167793,-1.95,856.93,-359.38,23.57,87.97,-25.82,-12.30,2.10,40.80,
7187798,-105.47,730.96,-516.11,26.67,93.89,25.04,-13.50,1.95,42.00,
7207805,-5.37,705.57,-559.08,-5.39,70.79,-48.17,-14.55,1.95,41.70,
7227814,-34.18,761.23,-533.20,7.95,54.56,-81.71,-15.00,1.95,43.50,
7247824,7.32,735.35,-650.39,31.65,28.66,-79.86,-13.80,2.85,41.85,
7267832,-35.64,755.37,-287.11,13.95,-14.90,-89.60,-15.30,3.00,42.75,
7287838,-97.66,771.97,-451.17,-21.91,-35.07,-51.79,-13.50,4.20,42.00,
7307850,44.92,797.36,-607.91,-18.02,-42.61,-51.34,-12.90,3.00,42.45,
7327860,11.23,918.95,-506.84,-25.97,-73.13,-64.63,-12.45,3.75,43.50,
7347867,-13.67,771.00,-701.66,-1.44,-81.11,-43.25,-10.50,3.90,42.90,
7367879,-189.94,738.28,-711.43,-7.76,-72.11,1.42,-9.00,4.80,42.00,
7387886,-149.90,859.38,-459.47,-15.21,-73.63,14.75,-7.05,5.40,42.90,
7407897,-191.89,773.93,-565.43,-1.62,-157.77,-3.77,-6.00,5.10,43.65,
7427904,-165.53,880.37,-307.62,-15.63,-181.89,22.81,-4.35,4.80,41.70,
7447914,-155.76,725.59,-531.74,-3.57,-225.74,3.56,-3.45,5.10,41.55,
7467921,-247.56,712.89,-846.68,-51.69,-73.47,57.18,-1.50,5.25,42.00,
7487931,-227.54,777.83,-522.95,-0.43,-36.89,-29.53,-0.60,6.45,41.25,
7507941,-299.32,787.11,-429.20,-3.71,-37.05,-44.35,1.80,6.30,42.75,
7527949,-226.07,777.34,-465.82,-155.94,123.66,114.61,1.05,5.40,42.90,
7547960,-278.81,748.54,-613.28,-16.63,-19.16,68.09,1.20,4.80,43.05,
7567964,-269.04,785.16,-669.43,-3.53,34.52,-38.26,0.75,6.30,42.00,
7587971,-183.59,982.42,-353.03,5.73,-12.06,0.21,1.05,5.10,42.60,
7607980,-324.22,779.79,-522.95,10.70,-1.82,-5.16,3.15,6.90,41.25,
7627986,-333.98,867.68,-478.03,4.08,-5.50,4.69,1.35,5.85,42.90,
7647991,-291.02,807.13,-490.72,-7.56,-11.60,-25.56,3.00,5.25,42.45,
7668001,-268.55,822.75,-580.08,7.19,-5.73,-9.02,3.00,4.80,41.70,
7688007,-340.33,704.10,-643.55,13.79,-18.64,-21.13,1.50,5.55,44.10,
7708018,-323.24,766.60,-447.27,1.34,-7.60,8.46,2.25,4.80,41.70,
7728026,-302.73,779.30,-527.83,-0.02,-17.22,-14.72,1.35,4.35,46.05,
7748033,-342.77,784.67,-546.39,-0.20,-18.29,-16.26,4.65,6.00,42.00,
7768042,-391.60,587.89,-689.94,8.92,-34.23,-30.37,4.05,5.25,41.10,
7788047,-375.00,733.40,-500.49,21.27,-12.43,-38.17,3.75,4.65,41.55,
7808053,-322.27,696.29,-558.11,29.77,-6.20,-52.75,5.40,3.75,42.45,
7828065,-315.92,752.44,-641.60,26.37,0.15,-45.86,6.00,5.40,42.60,
7848074,-359.38,697.27,-565.43,17.45,6.08,-30.64,4.50,3.90,42.60,
7868085,-372.07,601.07,-532.71,8.40,21.60,-33.36,5.70,4.20,41.40,
7888089,-332.52,620.12,-585.94,28.17,27.07,-19.25,4.50,3.15,41.55,
7908099,-439.94,796.39,-542.48,24.21,49.56,-12.21,6.00,3.15,39.45,
7928104,-378.42,646.97,-552.73,-12.06,84.73,-5.71,3.75,5.40,40.20,
7948113,-121.09,-264.65,-1059.08,-76.79,8.72,18.46,3.75,3.60,39.75,
7968123,-613.77,597.17,-633.79,-52.63,-46.47,66.21,1.80,5.55,39.30,
7988128,-299.80,770.51,-586.91,57.54,-17.74,-12.26,-1.05,2.85,42.60,
8008140,-418.46,728.52,-371.09,31.60,-7.21,39.95,2.40,3.90,39.15,
8028145,-301.27,750.49,-540.04,-22.66,-17.47,57.11,1.35,2.85,38.85,
8048153,-490.23,624.51,-582.52,-7.42,-15.31,-15.45,1.35,3.15,38.10,
8068162,-267.09,666.99,-554.69,-8.06,-25.45,-48.11,2.10,4.35,39.45,
8088168,-202.15,786.13,-643.55,24.05,22.63,-33.68,2.25,4.80,39.60,
8108179,-252.93,765.62,-488.77,-12.26,87.66,-23.25,0.45,3.00,37.95,
8128190,-366.21,724.12,-348.63,-3.85,75.59,-0.23,1.35,5.40,38.40,
8148199,-305.66,758.30,-406.25,4.95,10.32,4.82,-0.75,4.20,40.05,
8168208,-183.11,661.13,-511.72,18.02,-14.24,23.05,-2.25,4.50,40.65,
8188216,-338.87,625.98,-365.72,33.24,-31.76,19.05,-1.65,3.90,39.75,
8208222,-638.67,418.46,-501.95,-36.24,-86.21,-0.14,0.00,3.90,38.85,
8228230,-734.38,453.12,-394.53,-1.27,-180.89,-24.58,2.10,4.35,38.85,
8248239,-536.62,803.71,-846.68,57.01,-91.77,-105.25,3.60,3.00,40.05,
8268245,-165.04,587.40,-972.17,-10.72,-56.03,-45.57,4.50,2.10,40.80,
8288254,-603.03,774.41,-657.23,19.37,57.47,21.47,7.65,2.10,39.75,
8308270,-551.27,739.75,-560.55,-29.28,-50.93,27.01,6.90,3.75,41.10,
8328276,-547.85,722.66,-388.18,-37.30,-77.18,41.24,7.20,2.70,40.35,
8348290,-583.50,612.79,-413.09,-13.95,-52.50,34.31,8.70,3.15,39.75,
8368299,-45.41,1095.70,-300.29,-3.48,-41.79,39.71,8.25,2.70,40.05,
8388313,-876.95,516.11,-354.49,-7.51,-15.24,9.65,8.40,3.90,41.25,
8408318,-599.12,752.93,-459.96,4.34,-58.15,33.79,7.95,3.00,41.40,
8428323,-431.64,762.70,-396.00,17.77,-94.14,27.60,7.50,4.80,42.00,
8448334,-505.37,629.88,-584.47,32.26,-56.61,9.42,9.90,3.60,43.35,
8468350,-387.70,805.18,-602.05,32.78,17.42,-9.80,9.00,3.75,42.45,
8488362,-564.94,637.70,-447.27,15.25,41.24,31.82,9.90,2.10,40.80,
8508371,220.70,1402.83,-778.81,0.67,25.51,201.82,9.30,2.70,40.35,
8528375,-555.66,554.20,-840.82,-9.37,66.81,105.01,8.40,1.80,38.85,
8548388,-464.84,733.40,-504.88,-11.28,41.37,69.82,6.30,3.90,40.50,
8568401,-186.52,795.41,-526.37,-13.28,28.46,47.68,4.50,2.85,40.20,
8588414,-155.27,821.78,-353.52,-14.67,45.28,55.28,5.25,5.10,39.45,
8608423,-177.73,858.89,-430.66,-50.60,68.34,57.59,4.50,5.40,41.25,
8628428,-273.44,795.90,-472.17,-40.58,73.07,36.23,1.65,5.85,40.20,
8648443,-388.18,706.54,-429.69,19.08,77.95,21.83,0.45,5.55,40.65,
8668449,-207.03,789.06,-398.93,-1.24,57.13,54.15,-0.15,6.75,41.10,
8688458,-142.09,738.28,-542.48,-8.89,98.21,26.34,-1.20,6.30,40.35,
8708464,-272.46,745.12,-557.13,19.05,101.24,-1.51,-2.10,7.65,41.55,
8728474,-202.64,807.62,-590.82,28.90,56.98,14.18,-3.60,7.35,40.65,
8748486,-141.60,887.70,-526.86,31.36,14.69,4.56,-4.50,5.10,41.85,
8768489,-207.52,890.62,-541.99,18.35,-0.03,40.75,-5.55,6.15,40.20,
8788497,-149.41,873.54,-432.13,-16.02,-11.83,47.44,-6.15,6.75,40.65,
8808511,-407.71,267.09,-287.11,-44.14,1.69,61.48,-6.00,6.45,39.75,
8828522,-24.41,892.09,-547.85,-42.23,30.12,37.36,-6.15,7.80,40.65,
8848533,-37.11,896.00,-448.73,-24.87,4.34,15.65,-6.30,8.40,40.80,
8868545,-17.58,932.62,-491.70,-1.02,-20.38,-10.89,-7.65,7.95,41.55,
8888560,-0.98,955.57,-496.09,14.70,-23.45,-36.66,-6.60,7.95,41.55,
8908564,-58.59,1176.27,-405.27,2.34,5.21,-61.27,-7.05,6.75,41.40,
8928571,136.23,1288.57,-414.06,-89.44,-19.65,-21.30,-6.60,8.70,41.25,
8948582,62.99,1039.55,-625.98,-143.63,0.63,74.14,-5.25,8.70,41.55,
8968592,-21.48,944.82,-579.10,-116.60,-45.54,29.42,-5.55,9.45,42.60,
8988599,1.95,942.38,-463.87,1.07,-46.31,68.27,-7.50,11.40,45.60,
9008615,-21.97,868.65,-237.79,15.59,-49.65,62.29,-5.70,11.40,44.10,
9028631,-19.04,779.79,-204.10,16.82,-26.53,44.26,-5.40,11.10,44.10,
9048640,-93.75,592.77,-317.38,15.02,48.46,-73.47,-6.90,10.35,46.20,
9068653,-280.27,665.53,-222.17,110.70,88.29,-95.95,-4.35,10.35,44.10,
9088663,-197.27,847.66,-570.80,159.25,98.50,-102.64,-6.30,9.00,43.65,
9108671,427.25,1305.66,-935.55,214.32,173.15,-66.35,-5.70,7.80,42.45,
9128686,-160.64,782.23,-421.39,218.52,70.05,17.63,-7.05,4.35,39.75,
9148698,-242.19,689.94,-542.48,100.20,57.01,-26.18,-7.95,0.90,39.00,
9168709,-255.86,709.47,-676.27,111.60,40.35,-56.41,-10.05,-0.45,39.60,
9188720,-165.53,720.70,-760.74,67.37,17.76,-5.27,-10.50,-3.15,37.80,
9208725,9.28,764.65,-780.27,51.40,-32.49,2.23,-10.05,-1.95,38.55,
9228733,-73.73,725.59,-781.25,35.98,-51.45,-9.95,-9.60,-2.70,35.85,
9248737,-60.06,741.70,-684.57,4.11,-56.02,34.92,-7.35,-2.10,35.25,
9268744,-190.92,598.14,-854.00,-34.81,-44.76,20.31,-8.25,-2.70,36.90,
9288751,-164.55,673.34,-712.40,-56.03,-11.48,38.64,-10.05,-4.20,36.45,
9308762,18.07,776.86,-639.65,-163.37,-42.44,174.63,-7.35,-2.85,36.30,
9328772,-36.13,813.96,-499.51,-109.47,-17.07,8.63,-6.15,0.90,35.10,
9348781,-88.87,639.65,-728.52,-48.08,-10.50,-2.37,-7.95,0.15,38.25,
9368791,-138.67,701.17,-674.80,10.24,9.33,-15.79,-7.05,2.85,38.85,
9388797,-129.39,697.75,-600.59,-13.68,6.40,-2.44,-6.00,1.35,37.80,
9408803,-51.27,836.43,-528.81,-64.73,34.35,-14.47,-6.60,3.60,37.35,
9428813,-108.89,771.48,-634.77,-64.24,13.48,1.85,-7.20,0.90,37.50,
9448825,-132.32,701.66,-590.82,-23.22,18.52,-6.64,-8.10,3.90,38.10,
9468833,-117.19,776.86,-452.64,-17.63,-15.42,-34.99,-7.05,2.55,39.15,
9488840,-155.27,783.69,-727.54,-4.58,-14.73,-16.20,-9.00,3.00,40.35,
9508848,-111.82,805.66,-614.75,6.20,10.61,-5.48,-8.10,2.10,40.80,
9528856,-82.03,831.54,-601.07,11.95,13.36,-3.73,-6.60,3.15,38.85,
9548867,-106.45,812.01,-625.49,18.15,4.85,2.99,-7.50,3.75,39.30,
9568878,-158.69,791.02,-585.94,24.73,-15.04,-7.13,-7.05,3.60,38.40,
9588886,-161.13,766.11,-554.69,19.44,-15.33,-10.15,-6.30,4.65,39.15,
9608894,-187.99,788.57,-622.56,-4.67,-0.24,-13.15,-6.90,3.75,38.25,
9628900,-148.44,793.95,-620.12,0.76,13.16,-12.02,-5.40,2.70,38.55,
9648905,-169.92,776.86,-629.39,6.69,-2.23,-14.63,-6.00,3.15,37.80,
9668911,-130.86,778.32,-622.56,18.99,-14.93,-17.40,-6.60,2.85,38.40,
9688917,-119.63,784.18,-608.89,23.59,-16.43,-23.98,-5.25,3.15,38.85,
9708928,-123.05,749.02,-656.74,20.02,-7.47,-15.73,-6.45,1.20,37.50,
9728938,-91.31,722.17,-675.78,17.71,40.55,-14.63,-5.25,5.10,38.10,
9748945,-81.05,718.75,-575.20,-4.98,94.73,-34.37,-6.30,2.10,37.80,
9768957,-351.07,582.03,-646.00,-33.07,176.11,-26.61,-6.45,2.25,37.50,
9788962,-234.86,618.16,-663.57,18.32,81.51,-1.50,-10.20,2.85,40.80,
9808967,-134.28,668.95,-576.17,52.40,34.32,16.05,-10.20,4.65,39.15,
9828977,-162.11,627.93,-501.95,43.94,-12.67,24.60,-10.05,3.45,38.55,
9848987,-130.86,616.21,-496.09,33.59,-73.83,21.28,-10.95,1.35,37.35,
9868996,-83.01,648.93,-422.36,25.73,-51.50,8.75,-11.25,0.30,38.40,
9889003,-117.19,719.24,-343.26,19.85,-19.30,-8.89,-8.70,2.10,37.35,
9909013,-15.14,835.45,-478.03,-23.69,0.78,20.18,-8.10,-0.30,37.05,
9929025,-22.95,782.23,-668.46,55.56,-43.54,31.19,-9.90,-0.30,38.10,
9949031,0.49,805.66,-603.03,21.27,-86.60,17.08,-6.90,-0.15,37.50,
9969043,-185.06,723.63,-573.24,-56.46,-50.66,19.79,-7.05,0.30,35.25,
9989049,-116.70,700.20,-761.72,-63.60,14.81,-6.78,-6.60,1.05,36.75,
10009058,-26.86,808.59,-544.92,-27.94,47.69,-27.63,-6.60,0.30,36.30,
10029064,-14.16,843.26,-650.88,-38.56,59.82,-1.28,-7.65,1.80,37.05,
10049070,-118.16,905.27,-639.65,-40.23,76.76,10.66,-8.25,1.50,37.20,
10069074,-153.32,898.93,-553.22,-43.68,68.40,27.60,-9.15,2.55,39.45,
10089082,78.12,931.64,-408.20,-59.83,61.86,15.71,-9.15,3.90,38.40,
10109087,-150.39,810.55,-705.57,-38.69,30.85,29.65,-12.30,2.55,40.80,
10129094,-338.87,894.53,-201.17,46.72,-54.44,-65.44,-12.00,5.85,39.75,
10149100,-253.91,685.06,-417.97,-22.09,-17.91,-31.54,-9.45,6.15,39.45,
10169106,-6.35,845.70,-815.43,90.98,-112.43,-27.76,-9.60,7.05,39.60,
10189111,10.74,921.39,-635.74,59.54,-48.46,-17.95,-7.50,5.25,39.00,
10209115,-147.95,841.31,-655.76,32.61,-35.15,-17.71,-7.05,5.40,36.75,
10229123,-207.03,774.41,-635.25,25.34,1.02,10.20,-8.40,4.65,38.85,
10249131,-194.34,709.47,-617.19,11.98,16.26,-0.23,-7.05,3.15,37.80,
10269136,-138.67,722.66,-647.95,2.90,-7.47,4.17,-5.40,3.75,36.15,
10289141,-6.84,838.38,-728.52,13.66,-36.05,21.74,-6.45,3.00,37.20,
10309152,-139.65,705.08,-492.68,-3.88,-54.37,45.77,-7.20,4.20,36.90,
10329157,-72.27,791.02,-500.00,-32.26,-50.60,36.92,-7.65,2.85,37.35,
10349164,-28.32,727.54,-500.49,-60.87,-58.26,74.05,-5.10,5.25,36.45,
10369171,-127.44,808.11,-581.54,-86.76,-51.82,94.24,-5.40,5.55,36.45,
10389179,-213.87,844.73,-423.34,-79.01,-40.76,60.40,-5.25,4.65,38.85,
10409190,-93.26,1103.03,-690.43,-23.89,-4.52,87.37,-4.20,6.45,0.00,
10429197,-280.76,924.80,-541.02,-26.37,-31.98,3.59,-5.10,7.35,76.65,
10449202,-48.34,1006.84,-685.55,-14.56,-93.47,-5.97,-4.05,6.75,39.00,
10469214,208.50,593.26,-1173.34,12.18,36.96,31.22,-4.35,8.10,36.45,
10489219,-25.39,658.69,-696.29,-11.83,14.53,-9.34,-4.95,9.45,39.15,
10509230,-164.06,892.09,-484.38,-39.85,64.18,32.58,-6.15,9.60,40.35,
10529235,-56.64,767.09,-499.51,-33.94,98.99,81.02,-7.20,9.30,40.65,
10549247,-525.39,753.91,-167.97,-28.24,80.66,-25.68,-9.90,9.00,42.30,
10569258,-94.73,776.86,-472.66,-2.55,60.64,-12.90,-9.30,11.40,41.40,
10589263,-80.57,721.19,-506.84,-25.82,43.45,39.28,-10.65,11.40,41.70,
10609274,25.88,915.04,-470.21,-54.32,-25.50,8.81,-9.30,10.35,42.75,
10629284,-118.16,867.68,-395.02,-37.25,-23.66,10.53,-10.05,11.40,43.50,
10649294,-129.88,960.94,-443.36,-22.53,-13.71,10.46,-10.05,11.85,42.45,
10669299,-45.41,909.67,-567.38,-43.40,14.26,-5.88,-9.60,12.15,44.55,
10689311,114.75,971.19,-283.69,-47.19,-0.26,11.59,-10.95,12.30,43.65,
10709320,-118.65,843.75,-362.79,11.57,22.15,-82.87,-9.30,12.15,44.10,
10729325,58.59,891.60,-379.88,-11.34,9.48,0.84,-11.55,13.50,45.00,
10749337,-28.32,921.39,-413.57,-4.92,-13.42,-12.14,-10.65,11.40,45.15,
10769348,6.35,899.90,-422.85,-11.25,4.40,-14.06,-10.35,12.90,45.60,
10789355,-45.90,870.61,-366.70,-25.05,12.78,-7.56,-9.45,14.55,46.35,
10809361,4.88,972.66,-276.86,12.11,-2.20,-61.97,-11.40,12.15,48.00,
10829372,-180.18,818.85,-317.87,21.24,-20.96,-32.58,-7.50,15.15,44.10,
10849383,67.38,900.39,-318.85,34.20,-41.15,-29.80,-8.10,15.60,44.40,
10869391,21.00,840.82,-448.73,59.24,-41.15,11.24,-6.90,13.65,44.10,
10889396,-26.37,900.39,-416.02,15.31,4.72,-7.27,-5.70,13.65,42.75,
10909406,-28.81,907.71,-422.85,19.83,-2.53,-3.33,-5.55,13.80,41.85,
10929414,-48.83,863.28,-535.16,-9.51,7.56,5.91,-6.45,13.95,42.75,
10949423,-94.73,959.47,-448.24,-33.69,18.79,3.68,-6.90,13.95,42.75,
10969428,-38.57,772.95,-372.56,-15.34,-34.31,71.40,-7.95,14.40,44.55,
10989434,-268.55,1078.61,-283.69,31.66,-58.67,20.05,-6.60,16.05,42.90,
11009444,-79.10,757.32,-503.42,-14.70,-38.18,-13.65,-5.25,13.50,43.35,
11029454,-22.95,971.68,-300.78,-10.46,-59.44,-56.15,-3.75,16.05,43.95,
11049460,155.76,917.97,-547.36,1.48,-30.43,-48.41,-3.30,15.15,43.80,
11069469,-182.13,836.43,-464.36,7.01,-8.58,-80.15,-0.45,15.15,43.05,
11089479,-59.08,1013.67,-434.57,-2.56,9.51,-23.62,-0.45,16.95,42.45,
11109490,-154.30,948.24,-493.65,-30.98,35.97,-30.52,-0.75,13.95,43.50,
11129499,-147.95,979.49,-252.44,-36.26,40.69,-36.29,-1.20,15.45,43.05,
11149505,-131.84,926.76,-348.14,1.66,-4.84,-19.02,-0.45,15.15,43.05,
11169514,-169.43,859.38,-373.54,4.00,9.65,-8.85,0.45,16.95,43.05,
11189520,-283.20,820.31,-532.23,-22.82,27.77,29.11,0.15,16.50,43.05,
11209533,-97.66,914.06,-407.23,-63.76,-7.63,17.85,-1.65,16.80,44.40,
11229540,-306.64,1029.79,-172.36,28.95,-26.38,-13.34,-2.10,17.10,44.40,
11249547,-55.18,946.29,-521.97,-17.56,40.44,-59.98,-2.10,16.80,47.10,
11269562,-222.17,1159.18,-250.98,-24.32,-20.64,9.08,-1.65,15.60,46.05,
11289578,-111.82,901.86,-460.45,-45.95,5.05,18.89,-1.50,17.25,45.60,
11309589,-21.00,745.12,-326.17,-27.28,-11.08,51.86,-0.60,17.85,45.30,
11329600,-282.23,973.14,-185.06,23.31,-0.15,-0.99,-4.20,16.80,47.10,
11349610,-223.63,1056.15,-62.01,-8.34,-4.81,-71.65,-1.20,17.70,44.55,
11369623,-103.03,847.17,-567.87,-1.91,-1.86,22.11,-2.25,16.95,45.90,
11389639,-101.56,862.30,-314.45,-23.36,8.56,-8.90,-1.35,17.85,45.75,
11409646,-234.86,898.44,-211.43,-26.69,-8.40,-10.17,-1.20,16.50,45.60,
11429659,-152.34,881.35,-359.38,-1.77,1.89,-9.22,-1.65,18.60,45.30,
11449674,-147.95,927.25,-333.50,4.15,-2.89,3.25,-0.45,17.25,45.90,
11469684,-181.64,939.94,-336.91,-0.84,-2.34,2.78,-1.05,17.85,46.35,
11489697,-153.81,904.30,-298.83,-7.94,-0.35,-1.37,0.00,18.15,45.75,
11509706,-146.97,897.95,-310.06,-4.56,-2.15,-0.18,-1.35,17.55,45.00,
11529718,-182.13,936.52,-328.12,-1.97,0.84,0.72,-1.50,19.05,45.90,
11549726,-168.46,925.78,-340.82,0.63,6.00,-1.66,-2.40,18.15,46.35,
11569733,-159.18,909.67,-315.43,-2.46,1.68,-0.67,-2.25,18.75,46.20,
11589738,-189.45,920.41,-306.64,-1.88,0.70,-2.96,-1.05,18.60,46.05,
11609746,-139.16,923.83,-333.01,0.53,1.56,1.15,-1.35,19.35,47.10,
11629757,-161.62,908.69,-318.85,1.07,-1.91,0.00,-0.75,17.25,46.65,
11649760,-171.88,916.99,-312.99,-2.85,-0.73,2.03,-1.20,18.00,46.95,
11669772,-156.74,927.73,-295.41,0.05,0.08,-0.85,-1.20,19.05,46.20,
11692546,-158.69,938.96,-322.27,-1.25,0.50,-2.15,-3.75,15.30,50.25,
11712556,-179.69,916.02,-325.20,-0.27,1.45,-2.15,-1.05,18.90,45.30,
11732564,-184.08,918.46,-296.88,-1.51,-0.15,-0.11,-0.45,18.00,46.65,
11752571,-155.76,936.04,-297.85,-0.34,1.31,-1.39,-1.05,18.60,46.05,
11772578,-168.95,924.80,-327.15,-0.23,0.72,0.84,-1.65,20.10,46.05,
11792583,-158.69,937.50,-315.43,-0.08,-0.63,0.52,-0.75,18.00,45.90,
11812588,-165.53,928.22,-303.22,-0.52,-0.89,0.46,-0.75,18.00,46.20,
11832596,-169.92,913.57,-307.13,1.50,1.65,0.67,-1.20,18.45,46.95,
11852603,-172.36,921.88,-317.38,-2.67,0.89,-0.89,-2.10,18.60,47.40,
11872608,-175.78,928.22,-310.55,-2.99,1.54,-0.93,-1.35,17.10,47.10,
11892619,-178.71,917.48,-310.06,-2.81,2.29,-1.40,-1.50,18.45,45.15,
11912628,-179.69,923.83,-304.20,-3.59,1.82,-1.39,-1.50,18.00,47.25,
11932636,-157.23,916.99,-315.92,-1.63,1.98,-2.17,0.60,17.55,45.75,
11952640,-176.76,935.55,-314.45,-3.27,-0.37,-0.69,-0.75,17.70,45.90,
11972646,-186.52,923.83,-300.29,0.41,-1.69,-0.38,-1.50,17.25,45.90,
11992652,-177.25,924.80,-293.46,2.82,-3.24,4.20,-0.60,17.55,46.05,
12012657,-178.22,913.57,-330.08,1.57,1.98,-0.92,-1.05,16.80,46.05,
12032664,-173.83,916.02,-306.64,0.85,0.93,1.54,-0.15,18.00,46.95,
12052676,-168.46,927.73,-294.92,2.11,-0.37,-0.96,-1.65,18.90,45.00,
12072683,-178.71,930.66,-312.50,0.85,0.44,-1.91,-1.80,18.00,46.65,
12092691,-171.88,927.25,-318.85,-0.69,-0.14,-2.24,-1.35,18.15,45.30,
12112703,-165.53,920.90,-307.62,-0.81,0.69,-2.63,-2.10,17.10,46.05,
12132708,-172.36,933.59,-313.48,-0.99,-0.27,-1.66,-0.60,18.15,45.75,
12152719,-180.66,919.92,-309.08,-3.74,0.18,-1.79,-2.40,17.10,47.40,
12172726,-169.92,923.83,-309.57,0.40,-0.29,1.73,-1.20,18.45,46.65,
12192732,-165.04,927.73,-298.83,0.32,-1.56,0.27,-1.20,18.45,47.25,
12212743,-183.11,931.64,-311.04,1.60,-2.49,1.82,-1.65,17.55,46.80,
12232754,-170.41,921.39,-303.71,0.90,0.37,0.64,-1.65,18.15,46.05,
12252762,-171.39,918.46,-313.48,1.08,-0.73,-0.56,-0.60,17.10,45.75,
12272770,-171.39,926.76,-305.66,-0.03,-1.94,1.88,-1.80,19.05,46.65,
12292774,-173.83,937.01,-294.92,-1.08,2.60,-2.50,-2.55,16.95,48.30,
12312781,-180.66,935.06,-302.73,0.73,-0.15,-1.07,-1.35,18.60,45.00,
12332789,-175.29,916.50,-304.69,-1.04,2.06,-0.92,-1.20,18.75,45.60,
12352795,-180.66,934.57,-300.78,-2.14,1.25,-0.41,-2.25,17.25,46.65,
12372806,-173.83,924.32,-306.15,-3.34,-0.26,-2.90,0.00,18.90,46.80,
12392815,-170.41,922.36,-306.15,4.44,-0.50,0.08,-2.40,19.35,45.75,
12412825,-170.90,919.43,-300.78,0.00,2.00,1.59,-1.65,18.15,45.00,
12432834,-181.15,929.69,-303.22,1.60,-1.63,0.75,-0.30,19.35,46.80,
12452841,-172.36,931.15,-285.64,0.92,-0.76,1.94,-2.55,18.75,46.20,
12472847,-177.73,937.50,-301.76,0.53,-1.31,0.35,0.00,17.85,47.10,
12492852,-158.20,925.78,-308.11,-1.05,5.56,-0.23,-2.40,18.15,45.30,
12512860,-168.46,928.22,-310.06,-1.15,-2.17,-0.60,-1.65,18.90,46.35,
12532871,-172.85,911.62,-300.78,-3.16,0.18,-2.75,-1.35,17.85,45.75,
12552882,-170.41,932.13,-319.82,-0.64,2.32,-1.80,0.00,17.55,47.40,
12572891,-180.18,926.76,-300.78,-1.27,0.61,-0.66,-0.15,19.05,46.95,
12592898,-168.95,929.20,-306.15,-1.48,-1.97,1.01,-0.75,18.00,48.00,
12612909,-167.97,921.88,-307.62,1.68,-0.50,3.88,-1.20,18.00,45.60,
12632919,-173.34,916.99,-309.08,0.24,-0.58,0.75,-1.35,18.90,45.75,
12652925,-170.90,926.27,-298.83,1.10,-0.09,1.83,-1.05,18.15,45.75,
12672929,-175.29,922.36,-301.76,2.03,-1.07,2.82,-1.35,19.35,44.40,
12692934,-175.29,919.92,-292.97,1.40,-0.58,-0.52,-1.05,18.15,46.05,
12712943,-179.69,918.46,-316.89,-2.02,4.46,-3.60,-1.35,18.90,46.80,
12732951,-169.43,925.29,-301.27,-2.67,-0.85,-0.18,-0.30,18.60,45.00,
12752960,-165.04,931.64,-293.95,-1.36,2.14,-1.24,-1.50,17.70,48.30,
12772970,-168.46,925.29,-299.32,-1.63,1.74,-1.85,-2.55,17.70,47.55,
12792981,-157.23,923.34,-292.48,-0.92,0.20,1.27,-0.45,18.75,45.60,
12812988,-170.90,919.43,-304.69,-0.40,1.80,-1.79,-2.40,18.15,46.35,
12832996,-175.78,928.22,-302.25,2.31,-0.14,1.71,-1.65,20.10,47.10,
12853002,-169.43,907.71,-292.48,1.56,-1.31,-0.27,-1.80,19.50,46.20,
12873006,-171.39,927.25,-307.13,0.70,0.34,-0.23,-3.00,18.00,47.55,
12893012,-171.39,922.36,-312.01,-1.65,-1.13,-0.82,-1.80,16.20,48.00,
12913018,-175.29,929.69,-302.73,-0.31,1.42,-0.76,-1.80,18.45,46.95,
12933023,-170.41,924.32,-309.57,-1.57,0.35,-1.68,-0.75,18.75,46.65,
12953030,-171.88,930.66,-299.32,-1.50,1.65,-0.21,0.00,17.85,46.80,
12973039,-180.18,933.11,-304.69,-2.55,3.88,-1.05,-0.75,19.05,45.90,
12993051,-177.73,923.34,-312.99,0.08,3.48,-2.18,-1.65,18.60,47.10,
13013062,-163.57,926.76,-292.97,-0.11,1.28,-2.20,-1.05,17.85,45.75,
13033071,-176.76,926.27,-310.55,1.21,-3.62,7.51,-1.65,18.60,48.45,
13053083,-175.78,923.34,-293.46,0.87,-1.69,0.79,-2.40,18.60,47.85,
13073094,-171.88,923.83,-296.88,1.80,-2.35,1.22,-0.45,19.05,45.60,
13093101,-176.27,930.66,-307.13,1.59,-0.60,0.14,-0.60,19.35,45.75,
13113113,-162.11,928.71,-301.27,-0.12,-0.18,0.82,-0.75,18.00,45.15,
13133117,-175.29,919.43,-305.66,3.25,-2.08,-0.61,-0.30,18.60,47.40,
13153123,-176.27,938.48,-305.18,-0.96,2.46,-1.51,-1.05,17.85,47.10,
13173135,-176.76,930.66,-295.41,-0.75,0.06,-1.74,-1.65,17.85,45.75,
13193143,-176.76,922.36,-297.36,-0.99,2.24,-1.98,-2.40,16.80,46.05,
13213149,-178.71,921.39,-274.41,-1.37,2.06,-2.76,-1.35,18.15,46.05,
13233158,-173.83,926.76,-296.88,-3.57,1.18,-1.63,-0.75,18.45,46.20,
13253168,-174.32,933.11,-305.18,-0.52,-0.15,0.02,-0.75,18.45,46.65,
