micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
70834893,402.34,690.43,-161.13,15.07,-9.59,7.73,-15.15,28.50,54.75,
70854901,435.06,673.34,-138.67,9.79,5.39,17.18,-16.20,29.85,55.05,
70874911,479.49,694.82,-141.60,11.44,15.82,8.02,-13.50,29.40,53.10,
70894921,453.61,683.11,-170.90,17.42,25.85,-9.02,-14.40,28.50,52.65,
70914931,430.66,642.58,-151.37,11.80,36.84,-20.98,-15.00,28.95,51.75,
70934936,460.94,607.42,-184.08,8.03,33.77,-19.56,-15.60,28.95,52.50,
70954944,545.41,663.57,-190.92,25.74,28.46,-41.04,-13.35,30.30,51.90,
70974948,589.84,656.25,-111.33,23.94,34.96,-42.99,-14.25,28.95,54.15,
70994955,676.76,674.32,-138.67,24.69,45.66,-46.18,-13.80,30.30,51.60,
71014960,723.14,674.32,-186.04,23.83,53.60,-44.17,-12.90,29.70,52.50,
71034972,627.44,676.27,-265.62,33.57,60.23,-31.10,-13.80,28.05,51.90,
71054982,506.84,660.64,-206.54,41.48,65.74,-24.96,-13.80,29.85,50.85,
71074991,445.31,608.40,-183.59,41.68,65.11,-30.24,-13.20,29.70,50.10,
71095003,481.93,686.52,-209.47,36.76,64.14,-32.34,-14.40,30.30,48.90,
71115010,572.27,699.22,-172.85,31.13,57.60,-23.74,-11.55,29.55,49.20,
71135018,488.28,17.09,44.43,-19.57,51.10,-51.02,-15.60,27.90,49.65,
71155023,215.82,399.41,-209.47,-39.07,40.15,-3.59,-13.95,31.20,47.25,
71175034,483.40,723.63,-152.83,-48.82,-0.38,-17.44,-13.20,28.95,49.05,
71195039,500.00,717.29,-156.74,-71.85,-29.10,-17.21,-13.50,29.70,49.05,
71215051,520.51,768.55,-170.90,-93.25,-54.85,-9.47,-12.15,29.70,51.15,
71235060,575.20,859.86,-164.06,-113.71,-82.21,-8.96,-13.20,28.95,50.70,
71255072,628.42,955.08,-169.43,-135.21,-110.08,3.44,-10.50,29.55,53.70,
71275081,596.68,933.59,-159.67,-144.55,-141.62,28.34,-11.10,26.10,58.65,
71295091,627.44,905.76,-159.67,-150.82,-177.59,27.44,-11.10,26.10,58.65,
71315102,618.65,921.88,-166.02,-164.32,-203.15,25.79,-9.45,27.30,61.95,
71335110,625.00,957.03,-164.55,-173.51,-218.41,25.25,-9.00,26.40,65.70,
71355121,662.11,1028.81,-148.93,-175.53,-238.18,28.46,-9.00,24.30,68.10,
71375132,617.68,963.38,-161.13,-173.50,-251.27,27.65,-8.10,24.45,70.05,
71395143,582.52,940.92,-149.90,-181.53,-247.56,30.20,-6.00,22.95,74.10,
71415153,604.00,986.33,-148.44,-175.08,-245.05,32.81,-10.20,21.90,78.30,
71435158,660.64,963.87,-211.91,-168.47,-243.02,32.66,-6.90,19.50,78.90,
71455163,554.69,919.43,-141.11,-156.23,-233.60,34.05,-7.20,19.50,81.60,
71475172,556.64,907.23,-133.79,-141.74,-220.43,26.35,-7.20,19.80,82.95,
71495183,546.39,918.95,-151.37,-120.37,-203.34,23.88,-8.25,18.45,85.05,
71515194,496.09,845.70,-154.30,-95.65,-180.58,13.42,-8.25,18.00,85.80,
71535206,482.42,826.17,-151.86,-74.63,-158.41,4.47,-9.00,17.70,86.40,
71555217,481.45,813.96,-156.74,-52.52,-132.92,-0.89,-11.55,16.05,87.75,
71575227,470.21,811.52,-159.18,-28.24,-109.15,-13.94,-11.10,16.50,86.85,
71595237,468.26,819.82,-178.22,-11.62,-73.91,-20.35,-10.65,16.50,87.15,
71615242,509.28,876.46,-183.59,11.89,-46.69,-31.71,-11.55,16.05,85.95,
71635253,502.44,878.91,-173.34,35.45,-14.50,-43.44,-11.10,15.90,86.10,
71655260,444.34,782.23,-152.34,49.76,18.67,-50.41,-11.40,16.95,85.80,
71675272,517.09,899.90,-159.18,68.96,43.86,-47.27,-10.35,20.25,84.45,
71695284,483.89,861.82,-171.88,84.38,74.98,-52.38,-11.55,17.85,84.90,
71715294,473.14,812.01,-155.76,91.91,103.02,-40.23,-12.15,17.70,85.50,
71735301,481.45,826.66,-159.18,93.73,126.32,-24.34,-10.35,17.25,82.35,
71755307,491.70,838.87,-151.86,97.83,148.27,-23.08,-10.50,18.60,82.80,
71775316,551.27,891.11,-134.77,104.05,161.73,-14.96,-9.90,20.40,80.10,
71795325,539.06,909.67,-175.78,111.40,168.37,-12.14,-10.20,20.10,79.05,
71815337,540.04,891.11,-172.36,104.44,182.08,-13.60,-7.95,21.75,78.45,
71835343,555.18,905.76,-146.97,105.40,185.88,-14.21,-10.05,22.35,77.40,
71855354,516.11,863.77,-147.46,102.61,186.60,-8.79,-9.60,22.80,75.00,
71875359,425.78,682.62,-91.31,115.30,176.82,5.60,-9.90,23.70,72.75,
71895365,425.78,759.77,-126.46,124.69,165.57,31.56,-9.15,24.75,71.40,
71915371,491.70,671.39,-92.29,137.68,142.05,18.81,-10.50,26.25,69.30,
71935377,256.35,537.11,-29.79,44.29,215.59,121.82,-10.95,27.00,65.85,
71955384,653.32,638.18,-73.24,99.79,130.61,-35.24,-11.85,28.20,66.30,
71975389,392.58,847.17,-184.57,52.23,139.83,-44.78,-13.95,26.40,65.25,
71995397,588.38,770.51,-138.18,77.08,114.43,-20.85,-13.50,27.90,63.90,
72015402,444.82,747.56,-142.09,52.41,103.02,-52.75,-13.95,27.15,62.25,
72035409,465.33,677.73,-122.07,57.24,85.65,-24.66,-12.45,28.65,63.30,
72055419,518.55,778.32,-135.25,45.54,67.71,-55.36,-12.90,30.45,59.70,
72075429,515.62,783.20,-146.00,44.63,49.13,-48.81,-11.55,27.00,60.30,
72095437,522.95,763.67,-139.65,31.22,30.32,-53.44,-12.30,28.80,60.00,
72115449,533.20,809.57,-165.53,19.97,12.03,-53.71,-12.60,29.55,59.25,
72135456,585.45,892.58,-173.83,4.67,-1.73,-48.73,-12.30,27.75,61.35,
72155465,674.32,995.61,-181.15,-3.18,-22.05,-43.21,-11.25,27.30,60.60,
72175476,667.97,1003.91,-189.94,-15.50,-37.98,-46.78,-10.95,27.30,60.30,
72195484,629.88,978.03,-183.59,-27.18,-55.89,-43.76,-8.25,27.15,59.70,
72215495,624.51,967.77,-180.66,-39.28,-68.47,-36.46,-9.45,25.95,60.00,
72235500,613.77,952.64,-178.22,-46.23,-80.66,-25.40,-8.40,26.55,61.95,
72255506,575.20,922.36,-159.67,-51.79,-89.73,-15.39,-6.30,26.25,62.40,
72275518,567.38,929.20,-161.13,-62.21,-95.02,-9.94,-6.45,25.35,62.55,
72295528,593.26,952.64,-180.66,-64.02,-105.47,0.72,-4.95,25.50,64.80,
72315540,542.97,908.69,-156.74,-66.85,-104.49,16.08,-8.40,23.40,66.90,
72335546,550.29,888.18,-158.20,-70.46,-105.60,26.49,-5.10,24.90,66.75,
72355554,542.97,880.86,-152.34,-74.31,-108.66,29.01,-5.70,23.10,69.75,
72375559,516.11,859.38,-144.04,-76.58,-105.24,41.74,-7.05,23.70,70.05,
72395566,540.53,916.02,-156.25,-70.96,-106.89,50.21,-6.00,24.00,70.05,
72415572,557.13,945.80,-152.83,-62.76,-110.18,54.76,-8.10,22.95,73.80,
72435580,546.88,920.41,-156.25,-55.71,-110.35,54.41,-6.30,22.65,73.80,
72455591,536.62,887.21,-148.44,-44.37,-111.59,51.27,-7.35,22.20,74.10,
72475599,529.30,886.72,-153.81,-33.62,-109.10,46.79,-8.70,22.95,75.15,
72495605,522.95,893.55,-144.53,-22.14,-107.73,43.83,-9.30,21.75,74.70,
72515615,493.65,855.96,-136.23,-8.29,-105.71,42.85,-10.20,24.00,74.85,
72535625,484.86,841.31,-144.53,5.11,-104.11,35.34,-9.90,22.95,74.55,
72555635,476.07,805.18,-122.07,20.17,-102.64,33.10,-11.40,22.80,76.80,
72575644,433.59,750.98,-134.28,30.98,-99.21,28.56,-12.15,23.10,74.40,
72595655,460.94,743.65,-144.53,37.30,-93.10,19.07,-12.60,24.00,73.50,
72615666,458.50,760.74,-132.32,34.23,-85.02,6.93,-13.20,25.65,71.85,
72635673,486.33,788.57,-146.00,30.12,-72.69,-0.96,-12.90,24.30,71.55,
72655679,492.68,829.10,-173.34,24.89,-61.48,-10.41,-13.05,26.25,70.35,
72675683,489.26,830.08,-146.48,23.73,-49.44,-13.25,-14.55,25.35,68.85,
72695694,469.24,801.76,-136.72,19.95,-41.92,-24.52,-13.95,24.90,71.55,
72715699,424.32,748.54,-136.72,21.37,-29.21,-25.48,-14.25,26.85,68.85,
72735705,452.64,791.02,-135.74,18.84,-20.05,-24.20,-12.60,27.30,68.25,
72755717,514.65,872.56,-157.71,12.69,-2.90,-23.65,-13.20,26.10,68.40,
72775724,533.69,930.18,-165.53,9.83,9.48,-26.35,-13.35,26.55,69.00,
72795730,537.60,941.41,-169.43,8.21,24.92,-27.97,-12.60,26.55,66.90,
72815740,541.99,947.75,-176.76,5.68,43.73,-25.80,-11.85,27.60,68.40,
72835750,556.64,949.71,-179.69,1.95,62.06,-20.50,-14.25,26.40,69.15,
72855761,549.80,940.92,-168.46,5.69,75.71,-20.09,-12.60,25.50,70.65,
72875772,555.18,928.22,-176.27,6.23,88.78,-12.67,-12.30,24.75,67.20,
72895782,529.30,922.36,-168.95,11.36,101.18,-8.53,-11.55,26.25,70.05,
72915790,513.67,886.23,-166.99,13.05,112.95,0.35,-11.10,26.85,69.15,
72935798,531.74,893.55,-180.18,7.83,122.96,4.78,-12.00,26.25,67.95,
72955804,562.01,919.92,-168.46,5.83,132.89,3.95,-10.95,26.55,67.95,
72975810,584.96,969.73,-172.85,7.33,135.13,6.78,-11.40,25.35,67.35,
72995817,618.65,1013.67,-177.25,14.20,139.30,7.98,-12.45,26.10,68.85,
73015829,622.56,1015.14,-182.62,14.90,143.51,10.52,-12.45,26.10,69.75,
73035836,615.23,992.68,-186.04,13.92,143.82,7.25,-10.65,26.10,68.10,
73055844,590.33,964.84,-187.50,13.66,141.68,8.17,-11.40,25.65,68.40,
73075851,629.88,992.19,-172.85,11.22,138.32,3.86,-11.10,26.10,68.85,
73095862,627.44,982.91,-161.13,8.73,127.65,-3.60,-10.50,25.50,67.95,
73115874,585.94,940.43,-158.69,12.52,120.89,-8.47,-10.65,26.40,68.10,
73135881,557.62,872.56,-122.07,13.37,109.36,-6.52,-12.45,25.35,67.80,
73155891,515.14,801.76,-120.12,12.37,99.86,-3.62,-10.35,25.65,66.75,
73175900,531.74,822.75,-124.02,13.51,85.34,-3.51,-10.95,28.05,67.20,
73195905,566.41,865.72,-152.34,14.60,72.43,-9.66,-10.20,25.20,67.20,
73215910,555.66,870.61,-147.95,19.11,52.70,-10.20,-10.35,26.85,67.05,
73235918,538.09,880.37,-138.67,23.53,36.90,-6.61,-9.60,25.65,66.00,
73255925,524.90,833.01,-133.79,28.31,22.82,-3.02,-11.40,26.10,65.25,
73275935,481.93,763.18,-107.91,27.31,9.86,-4.18,-10.95,26.55,67.20,
73295947,468.26,768.55,-109.38,30.40,-5.79,3.10,-11.85,26.85,67.35,
73315956,495.61,769.04,-135.25,34.89,-18.24,6.06,-12.00,26.55,63.75,
73335962,482.91,795.90,-135.25,35.65,-33.33,7.11,-12.15,27.15,64.65,
73355971,521.00,831.54,-139.16,36.02,-43.59,19.19,-14.10,27.30,64.80,
73375975,531.25,841.80,-138.67,37.94,-57.48,22.18,-13.05,29.25,62.70,
73395982,509.28,820.80,-143.07,34.32,-66.34,27.33,-12.45,27.60,61.50,
73415987,507.81,836.43,-145.02,27.53,-74.67,32.76,-13.50,28.65,59.70,
73435992,523.44,836.43,-162.60,20.20,-77.86,33.10,-13.80,28.80,61.65,
73456002,548.34,862.30,-178.71,9.63,-76.23,34.69,-15.45,28.05,62.40,
73476012,558.59,904.79,-175.29,-4.75,-79.54,23.10,-13.50,28.65,60.15,
73496021,554.69,944.82,-166.99,-14.49,-81.34,25.92,-14.40,29.55,60.00,
73516032,575.68,965.82,-161.62,-14.27,-80.78,38.35,-16.05,29.40,59.70,
73536039,542.97,898.93,-169.92,-22.05,-77.89,38.29,-16.20,28.80,60.30,
73556046,536.62,884.28,-148.44,-28.35,-72.32,32.06,-15.90,29.55,60.00,
73576054,509.77,854.00,-141.60,-31.83,-69.98,24.90,-15.90,27.75,61.35,
73596059,478.03,844.24,-127.44,-30.89,-67.44,21.85,-15.00,28.20,59.70,
73616066,519.04,895.51,-154.30,-32.03,-61.05,25.45,-16.35,29.70,61.50,
73636072,554.20,927.25,-147.46,-28.08,-54.40,22.60,-15.90,29.25,61.95,
73656082,528.32,959.96,-115.23,-19.13,-56.75,19.94,-16.05,29.40,62.25,
73676093,549.32,909.18,-160.64,-23.42,-49.27,18.21,-15.60,29.70,62.25,
73696103,572.75,943.85,-167.48,-25.91,-44.08,22.21,-15.90,28.05,61.95,
73716111,611.82,999.51,-164.55,-30.02,-39.04,20.92,-15.90,28.05,63.00,
73736117,575.20,963.38,-157.71,-31.73,-34.99,14.75,-15.90,28.50,63.75,
73756122,487.30,818.85,-134.28,-36.24,-29.48,16.21,-15.45,28.05,64.50,
73776132,473.14,777.34,-116.21,-37.16,-27.77,22.29,-16.20,28.80,63.45,
73796137,534.67,813.96,-143.55,-51.10,-26.64,25.74,-15.90,27.30,64.50,
73816141,553.22,846.19,-117.68,-68.67,-39.08,15.79,-17.10,27.15,64.65,
73836148,496.09,790.04,-116.70,-81.95,-42.00,13.56,-16.50,27.30,64.05,
73856154,470.21,781.74,-128.42,-84.84,-40.05,20.03,-16.95,25.95,70.35,
73876166,455.57,749.51,-116.21,-88.44,-40.31,16.66,-14.10,27.30,68.55,
73896173,421.88,743.65,-109.86,-92.11,-31.15,10.52,-14.10,26.55,69.60,
73916178,385.25,728.52,-87.89,-81.36,-19.56,6.14,-15.30,25.35,72.60,
73936184,432.62,786.62,-107.42,-72.46,-2.31,17.59,-14.85,24.00,71.70,
73956194,490.23,889.65,-149.90,-64.67,6.43,13.15,-15.15,23.70,73.80,
73976205,496.09,875.98,-163.09,-54.27,27.85,13.05,-13.50,24.90,74.70,
73996216,487.30,826.66,-142.09,-49.85,38.00,8.98,-15.90,21.45,78.00,
74016228,438.48,789.55,-135.74,-36.93,44.12,12.05,-14.10,22.65,77.70,
74036233,467.29,759.77,-141.11,-24.29,47.89,15.73,-13.20,22.80,76.80,
74056238,457.03,728.52,-142.09,-24.26,48.85,14.12,-12.45,21.75,78.45,
74076247,413.09,678.71,-131.35,-21.04,44.72,7.79,-13.05,21.90,80.40,
74096257,416.99,673.34,-107.91,-17.76,41.65,10.93,-12.60,20.70,80.10,
74116264,443.36,731.93,-120.12,-12.44,34.32,15.44,-10.95,21.15,80.40,
74136273,485.84,775.39,-136.72,-6.79,29.37,17.68,-14.10,20.40,82.80,
74156278,472.17,766.11,-139.65,-5.16,20.92,17.53,-12.00,19.65,80.10,
74176286,458.98,714.84,-124.02,-5.47,13.21,12.37,-10.65,19.80,80.85,
74196291,440.43,734.38,-124.02,-10.58,5.42,8.05,-10.95,18.60,81.15,
74216301,475.59,795.90,-114.75,-4.00,-3.28,15.89,-11.85,20.25,80.55,
74236306,474.12,782.71,-129.88,7.63,-13.74,37.30,-13.80,20.40,80.70,
74256311,478.03,723.63,-144.53,-0.03,-20.93,37.31,-12.60,20.40,79.65,
74276318,503.91,750.00,-142.09,-11.63,-29.91,16.38,-13.80,19.35,80.10,
74296326,530.76,830.08,-138.67,-18.24,-40.55,-1.02,-15.30,20.55,80.25,
74316338,534.18,876.95,-155.76,-14.52,-51.71,5.18,-15.90,19.35,80.70,
74336347,614.75,933.11,-175.78,-19.07,-65.66,-1.05,-13.20,19.80,81.30,
74356356,607.91,902.34,-170.90,-33.88,-75.28,-21.91,-13.80,20.70,79.35,
74376368,511.72,802.73,-149.41,-48.69,-78.52,-40.14,-15.90,21.90,80.10,
74396375,504.39,820.31,-141.11,-56.67,-82.47,-32.90,-14.25,19.50,80.55,
74416379,562.99,871.09,-160.64,-62.93,-90.93,-34.98,-15.15,21.15,82.20,
74436387,596.19,942.38,-172.36,-74.03,-96.35,-37.42,-14.40,21.15,80.40,
74456393,583.01,934.57,-163.57,-80.11,-100.76,-43.37,-16.05,18.45,82.95,
74476398,585.94,912.11,-156.74,-84.50,-106.87,-48.90,-13.20,18.45,82.35,
74496409,526.37,857.91,-148.44,-84.79,-114.06,-47.15,-13.95,18.75,82.35,
74516417,500.98,824.22,-134.28,-88.00,-116.81,-47.73,-13.05,17.85,83.25,
74536424,479.98,790.53,-126.46,-85.59,-123.34,-43.71,-12.90,18.75,84.45,
74556433,450.68,756.35,-116.70,-82.70,-125.92,-42.06,-13.95,17.25,84.75,
74576443,429.69,715.33,-109.86,-77.11,-130.52,-38.35,-14.55,16.95,85.80,
74596454,422.36,690.43,-106.93,-73.59,-135.21,-35.24,-12.60,16.35,84.90,
74616460,402.34,658.20,-89.84,-77.27,-132.69,-42.73,-13.05,17.55,84.15,
74636467,381.35,637.21,-92.77,-77.31,-129.22,-48.73,-13.35,18.90,84.60,
74656474,368.16,630.37,-93.75,-68.87,-129.91,-42.46,-13.50,18.00,85.05,
74676480,393.07,678.71,-106.45,-63.76,-127.76,-35.74,-15.00,17.70,83.40,
74696486,394.53,658.20,-115.72,-63.13,-124.29,-37.18,-14.55,16.50,84.45,
74716497,381.35,649.90,-111.82,-64.87,-116.08,-41.68,-15.30,16.20,86.85,
74736502,339.36,595.70,-78.61,-58.85,-114.46,-37.76,-16.05,17.70,86.10,
74756507,306.15,560.06,-65.92,-42.90,-112.70,-27.66,-15.90,18.15,84.90,
74776515,353.52,627.93,-78.61,-30.40,-103.57,-12.21,-15.30,17.25,85.05,
74796520,429.20,754.39,-121.09,-16.72,-99.62,1.79,-15.90,18.15,82.80,
74816527,485.35,846.68,-132.32,-0.17,-96.69,-1.02,-15.90,18.90,82.50,
74836532,501.95,868.16,-143.55,13.47,-91.19,2.60,-17.10,19.50,80.25,
74856539,447.75,816.41,-127.93,31.13,-85.40,18.92,-18.75,18.90,82.20,
74876549,428.71,782.71,-146.00,33.10,-69.91,32.99,-19.35,18.90,80.70,
74896556,466.80,819.82,-155.27,29.18,-55.30,40.26,-20.85,19.65,78.30,
74916565,515.14,907.71,-158.69,30.34,-38.92,44.26,-22.20,20.40,75.60,
74936569,537.11,923.34,-166.99,32.11,-28.08,43.21,-22.35,21.30,74.70,
74956578,506.84,865.23,-159.18,31.34,-18.05,40.38,-21.75,19.80,75.30,
74976587,441.89,772.95,-150.88,26.35,-1.45,38.06,-23.10,22.05,73.65,
74996595,449.22,747.56,-144.04,22.12,11.86,42.79,-22.95,20.40,72.75,
75016600,479.98,801.76,-142.58,21.63,18.60,44.49,-22.65,22.20,73.80,
75036610,517.09,886.72,-151.86,25.27,27.57,49.21,-24.75,21.90,71.40,
75056620,529.30,857.42,-163.57,23.08,35.74,44.15,-22.65,20.70,70.65,
75076632,504.39,840.82,-164.06,15.77,43.36,41.92,-23.70,20.10,72.15,
75096640,513.67,830.57,-158.69,8.14,48.56,36.41,-22.80,21.75,72.60,
75116647,514.65,825.20,-169.43,-0.21,55.48,34.73,-24.90,19.05,73.65,
75136655,502.93,797.36,-162.11,-13.05,61.65,21.33,-24.75,17.85,73.50,
75156661,487.79,778.32,-152.34,-23.30,64.61,9.37,-25.05,18.90,72.45,
75176667,487.79,809.57,-137.70,-18.17,62.00,7.40,-24.30,19.35,72.75,
75196671,539.55,836.43,-148.93,-16.87,58.63,3.45,-24.30,18.90,74.55,
75216681,521.48,827.15,-150.39,-12.23,52.72,2.03,-23.85,19.80,75.30,
75236693,547.36,838.38,-164.55,-12.12,47.95,-8.12,-23.10,18.45,74.40,
75256698,566.89,872.07,-164.55,-16.79,38.93,-29.88,-23.10,17.70,76.05,
75276706,542.97,839.36,-167.97,-20.37,33.89,-40.05,-23.70,17.85,74.55,
75296716,499.51,800.29,-136.72,-26.17,27.66,-55.08,-23.85,16.95,77.10,
75316725,457.52,776.37,-125.98,-18.55,21.76,-45.05,-22.65,19.35,77.70,
75336735,485.84,801.76,-136.23,-3.74,14.98,-21.02,-22.05,18.00,76.80,
75356743,521.00,857.42,-143.55,2.72,5.83,-24.12,-21.90,17.85,76.20,
75376754,562.99,921.88,-161.13,1.37,0.76,-20.38,-22.05,21.00,76.80,
75396765,563.96,903.81,-167.48,0.63,-2.79,-17.76,-22.20,18.15,75.60,
75416775,552.25,901.86,-162.11,2.15,-7.16,-12.64,-24.30,19.65,77.70,
75436786,593.26,955.57,-182.62,8.69,-15.36,-1.53,-24.30,18.60,74.85,
75456793,571.78,946.29,-181.15,8.00,-14.60,8.72,-23.25,19.35,74.55,
75476802,556.64,907.23,-150.88,12.00,-17.71,16.50,-23.10,19.80,75.75,
75496814,562.01,873.54,-173.34,10.72,-23.56,11.34,-24.90,19.50,73.35,
75516823,606.93,948.24,-183.11,-2.47,-20.15,-7.50,-24.75,21.45,72.45,
75536830,620.61,992.68,-203.61,-15.02,-15.62,-15.21,-25.05,22.20,71.10,
75556842,633.79,1062.01,-184.57,-15.28,-16.66,-15.16,-24.90,21.30,70.50,
75576853,572.27,986.82,-167.48,-5.63,-17.30,-0.38,-26.25,19.80,73.35,
75596858,477.05,813.48,-143.55,9.63,-17.82,22.26,-25.95,19.50,74.40,
75616864,487.79,817.87,-151.86,5.95,-13.22,23.11,-26.10,20.10,72.15,
75636869,537.60,871.09,-175.78,-2.55,-6.18,13.34,-25.35,20.40,70.35,
75656878,515.62,886.23,-150.88,4.02,-1.94,12.75,-24.90,20.25,69.15,
75676890,464.36,802.25,-146.97,12.03,-2.32,20.70,-25.65,20.55,68.85,
75696895,480.96,793.95,-147.46,17.30,-0.11,12.27,-26.85,21.15,70.65,
75716901,472.17,818.85,-149.90,18.35,8.27,16.64,-27.15,18.60,70.65,
75736907,503.91,830.57,-132.32,25.91,9.59,24.43,-27.15,19.65,71.10,
75756914,551.76,884.28,-158.69,36.73,6.14,8.03,-25.80,20.70,69.30,
75776926,571.29,949.22,-176.27,43.31,7.82,0.14,-24.45,19.80,71.25,
75796934,546.88,883.79,-161.13,45.56,11.89,-2.49,-26.85,20.10,68.55,
75816943,547.36,875.00,-146.00,42.60,16.09,-17.25,-24.30,20.10,69.00,
75836953,495.61,839.36,-156.74,48.08,20.99,-19.76,-24.45,19.80,68.40,
75856962,527.34,843.26,-150.39,44.79,25.77,-17.13,-27.15,20.10,69.30,
75876970,535.16,845.70,-156.74,49.69,25.28,-28.37,-25.35,20.10,70.35,
75896975,489.75,826.66,-139.65,47.54,29.18,-22.46,-25.80,20.40,69.60,
75916985,518.07,865.23,-128.42,49.05,31.30,-16.47,-25.95,21.30,68.85,
75936996,504.39,826.17,-145.02,56.50,28.64,-13.91,-25.05,18.90,69.60,
75957007,486.33,789.55,-147.46,57.34,31.40,0.60,-23.25,21.90,68.25,
75977018,2016.11,3635.74,124.51,135.37,17.53,105.24,-25.05,21.15,67.95,
75997025,1026.37,2314.45,14.65,89.73,-12.67,70.53,-25.95,21.30,67.05,
76017032,574.71,841.31,-351.07,50.70,-3.31,26.82,-26.85,20.10,69.30,
76037039,646.48,821.78,-116.70,33.04,1.94,-24.56,-26.25,20.25,66.75,
76057051,512.70,739.75,-142.58,47.94,-16.79,-34.84,-25.65,20.25,64.20,
76077060,495.12,653.81,-164.55,8.99,6.17,-4.21,-25.35,21.15,65.10,
76097069,512.70,716.31,-103.03,-3.33,3.45,14.50,-26.25,22.05,63.90,
76117075,512.70,833.98,-208.50,-8.67,-6.96,3.60,-25.80,22.20,65.55,
76137085,432.13,828.12,-275.39,-3.31,-2.31,-0.81,-25.35,21.15,66.15,
76157094,539.06,734.86,-316.89,-3.48,3.60,0.53,-25.80,20.70,65.85,
76177102,497.07,804.69,-254.88,-4.78,7.79,11.10,-25.35,21.90,65.85,
76197107,545.90,756.84,-354.00,-13.60,19.01,21.71,-27.00,21.00,65.70,
76217113,594.73,656.74,-144.04,4.87,1.59,8.38,-24.75,21.45,66.15,
76237116,666.50,824.22,-229.49,-6.79,-2.41,-20.95,-24.75,22.20,65.10,
76257124,459.96,838.38,-260.25,4.60,-1.60,1.05,-25.65,21.30,65.25,
76277132,674.32,800.29,-208.50,-3.37,9.15,7.98,-27.00,20.55,66.00,
76297137,578.61,722.66,-335.45,0.96,-4.41,-8.18,-25.05,19.65,66.60,
76317146,476.07,723.14,-261.72,1.30,4.05,3.42,-26.40,20.10,67.20,
76337157,621.09,710.45,-308.11,2.17,-1.28,1.63,-25.20,19.80,65.25,
76357168,609.38,906.74,-340.33,44.02,2.20,10.69,-26.40,21.45,65.55,
76377173,360.84,607.91,-130.37,-9.45,4.14,-2.34,-26.10,20.70,66.90,
76397182,683.59,764.65,-213.38,3.98,2.69,17.62,-25.80,19.35,66.60,
76417191,641.11,788.57,-195.31,-1.27,-0.67,-7.97,-25.05,19.35,65.55,
76437198,611.82,763.67,-228.03,9.68,-13.50,-7.04,-25.80,20.70,66.15,
76457206,555.18,729.49,-369.63,-7.79,11.85,7.51,-25.95,20.25,67.05,
76477211,567.38,699.71,-290.53,7.50,-3.48,1.54,-25.05,19.65,65.10,
76497218,512.70,776.86,-256.35,-2.85,0.27,-5.50,-26.10,19.35,65.55,
76517225,594.24,818.85,-279.79,4.37,-0.49,3.80,-24.75,20.40,65.55,
76537230,547.85,744.14,-233.40,0.18,1.92,0.41,-26.10,20.70,66.90,
76557235,568.85,749.02,-302.73,-0.66,-1.24,2.99,-25.20,20.25,64.65,
76577243,564.94,737.30,-235.35,0.63,-0.55,1.24,-24.75,19.65,64.80,
76597254,583.50,764.65,-286.13,1.37,1.19,1.30,-26.10,21.45,65.85,
76617264,566.89,756.84,-245.61,0.81,-1.88,0.99,-25.80,20.10,66.90,
76637271,562.99,768.07,-270.51,0.56,-1.16,0.56,-26.25,20.25,67.35,
76657276,567.38,766.11,-273.93,2.05,-2.12,1.02,-25.95,19.80,66.00,
76677286,573.73,759.28,-263.67,2.24,-2.70,2.70,-27.00,19.80,66.00,
76697292,575.20,767.58,-273.44,2.32,-0.24,1.36,-26.25,21.30,64.20,
76717298,569.34,759.28,-253.91,0.14,-0.08,1.71,-25.35,21.15,66.60,
76737309,565.43,758.30,-265.62,0.84,-0.40,0.76,-25.05,20.40,65.10,
76757320,565.92,757.81,-276.37,1.66,-2.78,0.55,-27.60,19.65,67.50,
76777330,565.92,764.16,-276.86,-0.37,-0.34,-1.79,-27.60,18.60,69.00,
76797339,562.01,766.11,-271.00,0.21,0.87,-2.40,-26.10,20.40,65.55,
76817346,583.98,756.35,-272.46,-1.86,1.56,-0.79,-25.65,20.55,64.20,
76837355,579.59,756.35,-250.98,0.02,2.31,-2.73,-25.35,20.70,65.55,
76857366,578.61,762.70,-274.90,-1.69,0.41,-2.67,-25.95,21.00,63.90,
76877373,574.71,767.09,-276.37,-0.73,1.57,-3.48,-25.80,20.10,66.90,
76897381,570.80,776.86,-265.62,-0.03,1.79,-0.95,-24.75,20.10,66.90,
76917393,567.38,755.86,-275.88,-0.82,1.39,-0.31,-26.70,20.55,68.10,
76937403,561.52,761.72,-283.20,0.05,2.47,-1.13,-24.45,21.30,66.30,
76957410,564.94,771.48,-263.18,-0.29,1.28,-0.46,-25.20,20.25,63.90,
76977415,578.61,770.51,-259.28,-2.00,0.66,-1.76,-26.10,18.90,68.25,
76997422,570.80,765.14,-267.58,-1.40,1.11,-1.60,-26.40,20.70,66.15,
77017427,578.12,765.62,-271.00,-2.60,0.99,-1.27,-26.70,21.00,65.25,
77037434,546.88,756.84,-276.86,-0.27,1.65,-2.92,-24.90,20.55,65.70,
77057444,562.99,750.49,-279.30,-1.59,1.69,-2.70,-25.95,19.05,66.75,
77077452,563.96,761.72,-267.09,-1.11,1.76,-2.40,-24.90,20.25,65.25,
