micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
8039413,998.54,17.58,54.69,3.37,3.13,2.03,-31.20,-1.95,58.05,
8059421,1000.98,-14.65,61.04,2.09,0.52,-0.58,-29.85,-2.25,57.00,
8079427,991.21,-4.88,59.08,0.12,-3.68,0.23,-31.35,-1.05,56.85,
8099434,999.02,9.77,47.85,2.18,-6.46,-0.12,-30.90,-1.50,57.30,
8119441,985.35,-0.98,34.67,2.11,-2.84,0.64,-30.75,-1.35,57.45,
8139447,995.61,8.30,42.97,0.99,-1.24,-1.95,-30.00,-1.35,57.15,
8159456,1004.39,-9.77,37.11,-0.52,-0.56,0.43,-29.85,-2.25,58.05,
8179464,1007.81,6.35,36.62,-0.34,0.09,1.74,-30.90,-2.25,57.00,
8199469,1000.98,11.23,34.67,2.27,-3.83,0.81,-31.80,-2.55,56.40,
8219479,984.86,-11.72,44.92,1.98,3.18,2.15,-30.30,-0.60,56.85,
8239486,999.02,2.44,62.01,1.95,-0.09,1.18,-30.90,-0.45,57.00,
8259494,991.21,-6.35,43.95,1.62,0.43,2.87,-30.30,-1.05,57.15,
8279502,983.89,-5.37,48.83,-0.20,1.79,2.84,-30.15,-1.20,57.75,
8299507,999.51,1.46,42.97,3.34,0.26,4.31,-31.65,-1.50,57.75,
8319513,997.07,-0.49,56.15,0.50,-4.49,2.38,-29.85,-1.95,58.65,
8339520,995.61,-0.49,27.83,2.81,-6.35,0.00,-31.20,-1.95,56.70,
8359529,1001.95,-3.91,35.64,-0.12,-1.80,6.12,-30.90,-2.25,57.00,
8379536,996.58,-0.49,45.90,2.69,2.15,4.02,-30.15,-1.50,56.70,
8399540,992.68,-8.79,43.46,2.75,2.31,-1.47,-30.60,-2.70,57.30,
8419548,994.14,-26.86,50.29,4.61,4.89,3.21,-30.60,-2.70,56.70,
8439554,988.28,7.32,-3.42,1.66,3.98,0.02,-30.90,-1.50,57.30,
8459559,986.33,-4.39,41.50,2.21,2.23,2.90,-30.75,-1.05,56.40,
8479570,1003.42,-6.35,53.22,-2.15,-2.89,4.18,-30.15,-2.25,57.00,
8499580,989.75,-10.74,36.62,-1.16,0.18,-0.34,-31.20,-1.95,57.00,
8519584,990.72,-6.84,61.52,2.09,-0.05,-2.61,-30.90,-1.20,58.65,
8539593,985.84,-16.11,55.66,2.46,-2.44,-2.47,-31.80,-1.80,56.85,
8559599,994.14,-14.16,48.34,-2.03,0.24,-2.37,-31.20,-1.95,57.00,
8579606,996.58,-3.42,59.08,0.26,3.62,-0.60,-30.75,-1.35,58.20,
8599614,995.61,4.39,60.06,-1.50,0.93,-5.62,-31.05,-1.80,57.45,
8619619,997.56,-18.07,43.46,-2.06,2.00,-1.16,-30.00,-2.10,58.95,
8639625,988.77,-12.70,62.50,0.82,2.69,-2.14,-29.10,-4.20,57.75,
8659633,999.51,-9.77,71.29,4.09,-1.85,-0.84,-30.75,-2.85,58.20,
8679642,995.12,-19.53,44.92,2.14,0.49,0.29,-30.30,-1.80,57.45,
8699646,997.56,2.44,49.80,1.02,1.73,1.36,-30.15,-2.25,56.70,
8719655,997.07,-10.74,48.34,-1.01,-3.44,-1.74,-31.95,-1.50,56.70,
8739665,990.72,-5.86,46.88,0.67,-0.49,-1.57,-30.60,-0.90,58.05,
8759674,999.02,0.49,28.81,0.63,-2.56,-3.18,-32.10,-1.35,57.15,
8779684,995.12,-3.91,25.39,1.42,0.55,-3.56,-30.30,-2.10,57.45,
8799694,1006.84,-21.48,7.32,3.69,3.42,1.25,-31.35,-0.60,57.45,
8819705,998.05,-4.39,41.02,-0.67,2.82,2.47,-30.60,-2.25,58.05,
8839715,1002.44,-9.77,49.32,-0.69,0.31,0.41,-30.60,-1.95,57.00,
8859723,997.56,-13.18,31.25,-1.22,-2.73,-1.37,-30.30,-2.10,55.80,
8879735,999.02,-8.30,35.16,-1.05,-0.41,-3.24,-31.95,-2.25,55.95,
8899745,1007.32,-23.44,27.83,0.23,4.35,0.23,-32.25,-3.00,56.70,
8919752,990.23,-9.77,55.66,-1.10,4.55,-0.70,-30.30,-2.55,57.15,
8939762,992.68,-12.21,40.04,-2.47,0.11,-1.36,-31.05,-1.80,58.95,
8959768,989.75,-6.35,32.23,-0.93,0.67,-3.92,-31.20,-2.25,57.75,
8979778,995.12,-9.28,51.76,-1.71,2.69,0.60,-30.60,-2.70,55.95,
8999785,984.38,-17.58,41.99,-0.79,3.98,-0.76,-29.25,-1.35,55.80,
9019791,994.63,-13.67,41.50,-1.88,1.42,0.63,-30.30,-2.55,57.45,
9039802,987.79,-22.95,37.11,-0.29,4.34,-4.49,-32.55,-2.55,58.20,
9059807,1000.00,-25.39,57.62,0.09,4.17,-3.82,-30.90,-3.00,57.30,
9079816,997.07,-7.32,56.64,-0.27,-2.81,-1.82,-31.05,-1.80,57.45,
9099824,996.58,-21.97,46.88,1.28,-1.48,-1.79,-30.60,-3.45,58.35,
9119832,1005.37,-5.37,47.36,-1.95,3.18,0.35,-31.20,-1.95,57.30,
9139837,965.33,-21.97,167.48,-0.52,2.69,-1.11,-30.15,-1.50,58.05,
9159841,992.19,-2.93,48.83,2.17,4.55,-3.83,-32.70,-1.95,58.05,
9179845,993.65,-14.16,59.08,0.99,1.91,-0.37,-30.75,-2.10,56.85,
9199855,993.65,-15.14,55.66,-1.71,-1.71,-0.20,-30.60,-2.70,58.05,
9219865,1005.37,-8.79,42.97,-1.02,0.73,0.26,-29.85,-1.95,55.95,
9239872,986.82,-9.77,57.13,-4.55,0.06,-3.15,-31.20,-1.95,57.00,
9259882,1001.46,-11.23,22.95,-3.76,-1.60,-1.57,-29.85,-1.20,57.30,
9279892,992.68,-15.62,49.80,0.02,2.61,-1.77,-30.30,-1.05,56.85,
9299899,1001.95,-6.84,41.50,-2.79,6.55,1.18,-30.00,-1.35,57.90,
9319904,996.09,-14.65,58.59,-1.21,6.34,1.83,-31.05,-1.80,57.90,
9339911,988.77,-9.77,47.85,-2.66,3.42,-2.76,-30.90,-1.95,56.25,
9359921,1010.74,-17.58,45.90,-3.16,2.99,-0.70,-30.30,-2.55,57.90,
9379929,1000.98,-13.18,37.11,0.72,0.12,-1.76,-31.95,-1.50,57.30,
9399940,1000.49,-18.07,53.71,-1.16,1.80,-3.36,-29.85,-1.20,56.70,
9419948,1009.28,-25.39,68.36,0.50,-0.93,-2.63,-31.65,-2.70,57.00,
9439956,1000.00,-7.81,31.74,0.53,-0.66,-4.56,-31.05,-2.55,55.50,
9459961,988.28,-21.48,51.27,1.68,1.57,0.46,-31.80,-1.05,57.15,
9479970,1006.35,-6.35,48.34,3.51,2.26,0.00,-30.75,-2.10,57.90,
9499974,997.07,-14.65,46.39,1.57,-0.26,2.60,-31.35,-3.15,57.15,
9519981,998.05,-17.58,54.20,1.16,-0.35,0.02,-30.60,-2.25,57.00,
9539991,1005.37,-17.58,56.64,1.39,-6.55,-2.20,-31.20,-2.25,58.05,
9559996,1005.86,-5.86,47.36,-1.85,-3.15,2.69,-30.30,-2.10,58.20,
9580001,1013.67,-9.77,42.48,2.70,1.56,2.89,-29.85,-1.50,57.30,
9600006,1006.84,-20.51,41.50,1.77,3.18,3.54,-30.90,-1.95,57.30,
9620014,994.63,-17.09,42.48,3.48,-0.40,1.57,-30.00,-3.60,57.15,
9640025,989.75,-48.34,136.72,2.37,4.55,1.74,-30.30,-1.35,57.90,
9660036,990.72,-3.91,62.99,3.21,-4.05,-1.25,-28.80,-1.20,58.35,
9680040,1002.44,-17.58,45.90,1.04,-2.00,-2.32,-30.90,-2.25,57.75,
9700047,996.58,-7.81,40.04,2.09,0.79,1.79,-30.60,-3.45,57.75,
9720053,989.75,-16.11,53.22,2.12,-3.54,0.56,-30.15,-2.70,57.00,
9740061,991.70,-9.77,45.41,1.11,-3.71,-0.26,-30.75,-2.55,57.45,
9760069,996.09,-6.35,47.36,2.73,-5.56,1.07,-30.30,-1.35,57.90,
9780080,996.09,-8.30,50.78,4.56,-1.80,-1.88,-30.60,-4.20,58.35,
9800086,991.21,-6.35,33.20,3.34,-0.73,0.53,-30.60,-1.95,57.30,
9820094,983.40,-2.93,50.29,0.69,-0.73,-1.15,-31.05,-2.55,56.40,
9840102,992.68,-1.46,49.32,1.69,-1.36,-0.96,-29.70,-0.60,57.15,
9860112,986.33,-18.07,59.57,1.01,-2.98,-0.05,-30.30,-1.80,57.45,
9880121,961.43,-3.42,41.99,1.56,-2.49,-2.35,-30.30,-2.55,57.90,
9900127,995.61,-11.72,48.83,2.37,1.54,-0.05,-31.20,-2.25,56.25,
9920132,997.07,-17.58,59.08,2.20,-3.02,1.36,-29.70,-1.05,57.15,
9940138,993.16,-8.79,52.25,0.70,-1.50,0.90,-31.80,-1.35,56.40,
9960144,984.86,-6.35,41.99,-1.30,-3.59,2.61,-29.85,-2.25,56.25,
9980152,989.75,-8.30,13.67,1.60,2.35,2.23,-29.25,-1.35,57.15,
10000159,998.05,-4.88,49.80,1.60,2.61,2.15,-30.75,-2.85,57.15,
10020164,1002.44,-3.42,50.78,1.18,3.86,3.48,-30.30,-1.80,57.90,
10040173,977.05,-23.44,69.34,1.53,2.34,1.48,-31.20,-2.70,57.30,
10060178,999.51,-18.07,68.85,0.34,-1.85,0.47,-30.15,-3.00,57.00,
10080188,1002.44,-3.91,44.92,2.69,-6.31,-1.94,-30.00,-1.35,57.45,
10100198,992.19,-16.11,46.39,0.52,-5.05,-1.59,-30.00,-1.80,58.20,
10120205,998.05,-2.93,40.53,3.73,-3.07,-2.37,-30.30,-1.05,56.10,
10140210,995.12,-5.37,37.60,3.69,-1.73,0.52,-30.60,-2.25,57.00,
10160214,1000.49,-5.86,41.02,0.79,1.73,1.27,-30.90,-1.20,57.75,
